"Ticker","Date","Mentions","log10Mentions","Sentiment"
"AMD","2020-08-25",167,2.22530928172586,0.0810664671
"AMD","2020-08-26",146,2.16731733474818,-0.0595547945
"AMD","2020-08-27",158,2.20139712432045,-0.0449044304
"AMD","2020-08-28",102,2.01283722470517,0.0154931373
"AMD","2020-08-29",27,1.44715803134222,0.2017185185
"AMD","2020-08-30",46,1.67209785793572,0.1256434783
"AMD","2020-08-31",75,1.88081359228079,0.0697986667
"AMD","2020-09-01",209,2.32221929473392,0.0492162679
"AMD","2020-09-02",224,2.35218251811136,0.0987852679
"AMD","2020-09-03",195,2.29225607135648,0.0539707692
"AMD","2020-09-04",148,2.17318626841227,0.1657182432
"AMD","2020-09-05",33,1.53147891704226,0.2608787879
"AMD","2020-09-06",30,1.49136169383427,0.06063
"AMD","2020-09-07",44,1.65321251377534,0.0634363636
"AMD","2020-09-08",105,2.02530586526477,0.066152381
"AMD","2020-09-09",180,2.25767857486918,0.06464
"AMD","2020-09-10",146,2.16731733474818,0.0200226027
"AMD","2020-09-11",125,2.10037054511756,-0.0261008
"AMD","2020-09-12",40,1.61278385671974,0.099055
"AMD","2020-09-13",50,1.70757017609794,0.026834
"AMD","2020-09-14",96,1.98677173426624,0.02106875
"AMD","2020-09-15",128,2.11058971029925,-0.0009375
"AMD","2020-09-16",75,1.88081359228079,-0.0763306667
"AMD","2020-09-17",38,1.5910646070265,0.0941315789
"AMD","2020-09-18",152,2.1846914308176,-0.03845
"AMD","2020-09-19",14,1.17609125905568,-0.1722571429
"AMD","2020-09-20",12,1.11394335230684,0.0943
"AMD","2020-09-21",21,1.34242268082221,0.0158904762
"AMD","2020-09-22",40,1.61278385671974,0.14215
"AMD","2020-09-23",63,1.80617997398389,0.0106349206
"AMD","2020-09-24",36,1.56820172406699,0.0566166667
"AMD","2020-09-25",50,1.70757017609794,0.0746
"AMD","2020-09-26",14,1.17609125905568,0.2567785714
"AMD","2020-09-27",13,1.14612803567824,-0.0020923077
"AMD","2020-09-28",95,1.98227123303957,0.0690378947
"AMD","2020-09-29",114,2.06069784035361,0.0768710526
"AMD","2020-09-30",82,1.91907809237607,0.1016243902
"AMD","2020-10-01",162,2.21218760440396,0.1062185185
"AMD","2020-10-02",177,2.25042000230889,0.0468333333
"AMD","2020-10-03",25,1.41497334797082,0.061408
"AMD","2020-10-04",80,1.90848501887865,0.04847625
"AMD","2020-10-05",356,2.55266821611219,0.0569463483
"AMD","2020-10-06",428,2.63245729218472,0.0644504673
"AMD","2020-10-07",402,2.60530504614111,0.0240266169
"AMD","2020-10-08",1025,3.0111473607758,0.0569118049
"AMD","2020-10-09",764,2.88366143515362,-0.0284519634
"AMD","2020-10-10",70,1.85125834871908,0.16842
"AMD","2020-10-11",81,1.91381385238372,0.0465222222
"AMD","2020-10-12",282,2.45178643552429,0.075629078
"AMD","2020-10-13",202,2.30749603791321,0.0078361386
"AMD","2020-10-14",152,2.1846914308176,-0.0663421053
"AMD","2020-10-15",144,2.16136800223497,0.0022791667
"AMD","2020-10-16",125,2.10037054511756,-0.0009536
"AMD","2020-10-17",27,1.44715803134222,0.0628518519
"AMD","2020-10-18",28,1.46239799789896,-0.08635
"AMD","2020-10-19",54,1.74036268949424,0.1260351852
"AMD","2020-10-20",125,2.10037054511756,-0.0579864
"AMD","2020-10-21",252,2.40312052117582,-0.0615583333
"AMD","2020-10-22",375,2.57518784492766,0.0127981333
"AMD","2020-10-23",240,2.38201704257487,0.1168716667
"AMD","2020-10-24",72,1.86332286012046,0.1291847222
"AMD","2020-10-25",79,1.90308998699194,0.0828518987
"AMD","2020-10-26",394,2.59659709562646,0.0581002538
"AMD","2020-10-27",1172,3.06929801211553,0.0020228669
"AMD","2020-10-28",272,2.43616264704076,0.0020290441
"AMD","2020-10-29",85,1.93449845124357,0.0203447059
"AMD","2020-10-30",94,1.97772360528885,0.1749702128
"AMD","2020-10-31",11,1.07918124604762,0.4966272727
"AMD","2020-11-01",17,1.25527250510331,-0.0573588235
"AMD","2020-11-02",106,2.02938377768521,0.0082311321
"AMD","2020-11-03",46,1.67209785793572,0.011926087
"AMD","2020-11-04",69,1.84509804001426,0.1779391304
"AMD","2020-11-05",43,1.64345267648619,0.1609651163
"AMD","2020-11-06",76,1.88649072517248,0.1761868421
"AMD","2020-11-07",13,1.14612803567824,-0.0338307692
"AMD","2020-11-08",50,1.70757017609794,0.099276
"AMD","2020-11-09",177,2.25042000230889,0.0615502825
"AMD","2020-11-10",187,2.27415784926368,0.075742246
"AMD","2020-11-11",121,2.08635983067475,0.1454157025
"AMD","2020-11-12",80,1.90848501887865,0.13413625
"AMD","2020-11-13",60,1.78532983501077,0.1349616667
"AMD","2020-11-14",26,1.43136376415899,-0.0217461538
"AMD","2020-11-15",25,1.41497334797082,0.056872
"AMD","2020-11-16",73,1.86923171973098,0.051069863
"AMD","2020-11-17",75,1.88081359228079,0.0777253333
"AMD","2020-11-18",85,1.93449845124357,0.0684694118
"AMD","2020-11-19",190,2.28103336724773,0.0666589474
"AMD","2020-11-20",104,2.02118929906994,0.0846509615
"AMD","2020-11-21",13,1.14612803567824,0.1216692308
"AMD","2020-11-22",27,1.44715803134222,0.2148
"AMD","2020-11-23",97,1.99122607569249,0.0723845361
"AMD","2020-11-24",94,1.97772360528885,0.0395638298
"AMD","2020-11-25",79,1.90308998699194,0.194278481
"AMD","2020-11-26",20,1.32221929473392,0.1607
"AMD","2020-11-27",45,1.66275783168157,0.0965911111
"AMD","2020-11-28",22,1.36172783601759,0.1910590909
"AMD","2020-11-29",29,1.47712125471966,0.1303068966
"AMD","2020-11-30",367,2.56584781867352,0.1014147139
"AMD","2020-12-01",113,2.05690485133647,0.1236831858
"AMD","2020-12-02",255,2.40823996531185,0.1213552941
"AMD","2020-12-03",91,1.96378782734556,-0.0113472527
"AMD","2020-12-04",113,2.05690485133647,0.2057
"AMD","2020-12-05",24,1.39794000867204,0.0296083333
"AMD","2020-12-06",49,1.69897000433602,0.2098612245
"AMD","2020-12-07",144,2.16136800223497,0.0864347222
"AMD","2020-12-08",169,2.23044892137827,0.0107579882
"AMD","2020-12-09",159,2.20411998265593,0.0659880503
"AMD","2020-12-10",74,1.8750612633917,0.0863027027
"AMD","2020-12-11",47,1.68124123737559,-0.1237255319
"AMD","2020-12-12",14,1.17609125905568,0.1334285714
"AMD","2020-12-13",22,1.36172783601759,0.1459681818
"AMD","2020-12-14",170,2.23299611039215,0.0595635294
"AMD","2020-12-15",174,2.24303804868629,0.1390913793
"AMD","2020-12-16",85,1.93449845124357,0.0038129412
"AMD","2020-12-17",90,1.95904139232109,0.0449677778
"AMD","2020-12-18",180,2.25767857486918,0.0181227778
"AMD","2020-12-19",29,1.47712125471966,0.1279275862
"AMD","2020-12-20",24,1.39794000867204,-0.0007083333
"AMD","2020-12-21",238,2.37839790094814,-0.008144958
"AMD","2020-12-22",216,2.33645973384853,0.0729921296
"AMD","2020-12-23",159,2.20411998265593,-0.0039459119
"AMD","2020-12-24",91,1.96378782734556,0.0355593407
"AMD","2020-12-25",13,1.14612803567824,0.358
"AMD","2020-12-26",10,1.04139268515822,0.07434
"AMD","2020-12-27",26,1.43136376415899,0.1494692308
"AMD","2020-12-28",91,1.96378782734556,0.0065274725
"AMD","2020-12-29",136,2.13672056715641,0.0681705882
"AMD","2020-12-30",89,1.95424250943932,0.0268494382
"AMD","2020-12-31",46,1.67209785793572,0.0183956522
"AMD","2021-01-01",8,0.954242509439325,0.071025
"AMD","2021-01-02",15,1.20411998265592,0.1430933333
"AMD","2021-01-03",34,1.54406804435028,0.0147029412
"AMD","2021-01-04",148,2.17318626841227,0.0292918919
"AMD","2021-01-05",87,1.94448267215017,-0.0008229885
"AMD","2021-01-06",163,2.2148438480477,-0.0396644172
"AMD","2021-01-07",120,2.08278537031645,0.1366933333
"AMD","2021-01-08",77,1.89209460269048,0.0364194805
"AMD","2021-01-09",28,1.46239799789896,0.0410357143
"AMD","2021-01-10",31,1.50514997831991,0.2850645161
"AMD","2021-01-11",207,2.31806333496276,0.0529304348
"AMD","2021-01-12",341,2.53402610605613,0.0459627566
"AMD","2021-01-13",323,2.51054501020661,0.0103167183
"AMD","2021-01-14",380,2.58092497567562,0.0248460526
"AMD","2021-01-15",356,2.55266821611219,0.0104702247
"AMD","2021-01-16",69,1.84509804001426,0.1314478261
"AMD","2021-01-17",54,1.74036268949424,0.099112963
"AMD","2021-01-18",101,2.00860017176192,0.1084267327
"AMD","2021-01-19",354,2.55022835305509,-0.0480768362
"AMD","2021-01-20",454,2.65801139665711,0.0221980176
"AMD","2021-01-21",821,2.91487181754005,0.0480929354
"AMD","2021-01-22",556,2.74585519517373,0.0454311151
"AMD","2021-01-23",70,1.85125834871908,0.0430214286
"AMD","2021-01-24",41,1.6232492903979,0.1071560976
"AMD","2021-01-25",390,2.59217675739587,0.0953248718
"AMD","2021-01-26",841,2.92531209149965,0.0197922711
"AMD","2021-01-27",411,2.61489721603313,-0.0035243309
"AMD","2021-01-28",127,2.10720996964787,0.0615645669
"AMD","2021-01-29",144,2.16136800223497,0.0983416667
"AMD","2021-01-30",71,1.85733249643127,0.0945422535
"AMD","2021-01-31",127,2.10720996964787,0.1507811024
"AMD","2021-02-01",304,2.48429983934679,0.0847634868
"AMD","2021-02-02",265,2.42488163663107,0.1360969811
"AMD","2021-02-03",233,2.36921585741014,0.0284502146
"AMD","2021-02-04",76,1.88649072517248,0.0049447368
"AMD","2021-02-05",95,1.98227123303957,-0.0081294737
"AMD","2021-02-06",17,1.25527250510331,0.0423352941
"AMD","2021-02-07",37,1.57978359661681,0.0712810811
"AMD","2021-02-08",235,2.37291200297011,0.0598591489
"AMD","2021-02-09",174,2.24303804868629,0.0391316092
"AMD","2021-02-10",143,2.15836249209525,0.1052881119
"AMD","2021-02-11",183,2.26481782300954,0.053452459
"AMD","2021-02-12",153,2.18752072083646,0.1753333333
"AMD","2021-02-13",49,1.69897000433602,0.2131795918
"AMD","2021-02-14",42,1.63346845557959,0.0809380952
"AMD","2021-02-15",86,1.93951925261862,0.1246023256
"AMD","2021-02-16",246,2.39269695325967,-0.0131479675
"AMD","2021-02-17",142,2.15533603746506,0.0344028169
"AMD","2021-02-18",149,2.17609125905568,-0.0461308725
"AMD","2021-02-19",180,2.25767857486918,0.17459
"AMD","2021-02-20",35,1.55630250076729,-0.0036
"AMD","2021-02-21",52,1.72427586960079,0.18605
"AMD","2021-02-22",251,2.40140054078154,-0.0734195219
"AMD","2021-02-23",121,2.08635983067475,-0.0051809917
"AMD","2021-02-24",162,2.21218760440396,0.1009283951
"AMD","2021-02-25",144,2.16136800223497,0.0333361111
"AMD","2021-02-26",78,1.89762709129044,0.0437948718
"AMD","2021-02-27",33,1.53147891704226,0.2503787879
"AMD","2021-02-28",60,1.78532983501077,0.1235266667
"AMD","2021-03-01",161,2.20951501454263,0.0011279503
"AMD","2021-03-02",64,1.81291335664286,-0.07795625
"AMD","2021-03-03",149,2.17609125905568,-0.0093020134
"AMD","2021-03-04",191,2.28330122870355,0.0698968586
"AMD","2021-03-05",141,2.15228834438306,0.1347432624
"AMD","2021-03-06",22,1.36172783601759,0.1553363636
"AMD","2021-03-07",44,1.65321251377534,0.1925340909
"AMD","2021-03-08",192,2.28555730900777,0.0263609375
"AMD","2021-03-09",92,1.96848294855394,0.1168771739
"AMD","2021-03-10",128,2.11058971029925,0.0914390625
"AMD","2021-03-11",156,2.19589965240923,0.1461102564
"AMD","2021-03-12",60,1.78532983501077,0.1661016667
"AMD","2021-03-13",27,1.44715803134222,0.2946333333
"AMD","2021-03-14",29,1.47712125471966,0.2624344828
"AMD","2021-03-15",120,2.08278537031645,0.0940625
"AMD","2021-03-16",99,2,0.1101020202
"AMD","2021-03-17",91,1.96378782734556,0.0388021978
"AMD","2021-03-18",176,2.24797326636181,-0.0141375
"AMD","2021-03-19",101,2.00860017176192,0.0760554455
"AMD","2021-03-20",14,1.17609125905568,0.1689928571
"AMD","2021-03-21",41,1.6232492903979,0.1138317073
"AMD","2021-03-22",113,2.05690485133647,-0.0550053097
"AMD","2021-03-23",310,2.49276038902684,0.0064990323
"AMD","2021-03-24",168,2.22788670461367,0.0819892857
"AMD","2021-03-25",125,2.10037054511756,0.1279248
"AMD","2021-03-26",95,1.98227123303957,-0.0322515789
"AMD","2021-03-27",9,1,0.0319333333
"AMD","2021-03-28",27,1.44715803134222,0.1515111111
"AMD","2021-03-29",52,1.72427586960079,0.0407557692
"AMD","2021-03-30",147,2.17026171539496,-0.0099673469
"AMD","2021-03-31",124,2.09691001300806,0.0755282258
"AMD","2021-04-01",84,1.92941892571429,0.2448666667
"AMD","2021-04-02",12,1.11394335230684,0.3649
"AMD","2021-04-03",12,1.11394335230684,0.147575
"AMD","2021-04-04",19,1.30102999566398,0.2405842105
"AMD","2021-04-05",110,2.04532297878666,0.0577690909
"AMD","2021-04-06",79,1.90308998699194,0.0764088608
"AMD","2021-04-07",101,2.00860017176192,0.0501643564
"AMD","2021-04-08",110,2.04532297878666,0.0707354545
"AMD","2021-04-09",51,1.7160033436348,0.0066745098
"AMD","2021-04-10",19,1.30102999566398,0.1209421053
"AMD","2021-04-11",13,1.14612803567824,0.0556615385
"AMD","2021-04-12",378,2.57863920996807,0.0229859788
"AMD","2021-04-13",110,2.04532297878666,0.1065918182
"AMD","2021-04-14",107,2.03342375548695,-0.0533738318
"AMD","2021-04-15",294,2.46982201597816,0.0815887755
"AMD","2021-04-16",84,1.92941892571429,-0.0078333333
"AMD","2021-04-17",17,1.25527250510331,0.3866529412
"AMD","2021-04-18",34,1.54406804435028,0.0464205882
"AMD","2021-04-19",80,1.90848501887865,0.1349375
"AMD","2021-04-20",93,1.9731278535997,0.0110505376
"AMD","2021-04-21",90,1.95904139232109,0.0628733333
"AMD","2021-04-22",159,2.20411998265593,0.0050647799
"AMD","2021-04-23",183,2.26481782300954,0.069210929
"AMD","2021-04-24",52,1.72427586960079,0.1366961538
"AMD","2021-04-25",50,1.70757017609794,0.09815
"AMD","2021-04-26",203,2.3096301674259,0.1077566502
"AMD","2021-04-27",613,2.78816837114117,0.062923491
"AMD","2021-04-28",512,2.71011736511182,0.0360517578
"AMD","2021-04-29",171,2.23552844690755,0.0030052632
"AMD","2021-04-30",178,2.25285303097989,-0.0050438202
"AMD","2021-05-01",29,1.47712125471966,0.0728068966
"AMD","2021-05-02",46,1.67209785793572,0.0376391304
"AMD","2021-05-03",385,2.58658730467176,-0.0240228571
"AMD","2021-05-04",228,2.35983548233989,0.0664342105
"AMD","2021-05-05",256,2.40993312333129,0.0678488281
"AMD","2021-05-06",243,2.38738982633873,-0.0249979424
"AMD","2021-05-07",103,2.01703333929878,0.047307767
"AMD","2021-05-08",16,1.23044892137827,0.32116875
"AMD","2021-05-09",24,1.39794000867204,0.1657958333
"AMD","2021-05-10",163,2.2148438480477,-0.022004908
"AMD","2021-05-11",148,2.17318626841227,0.071272973
"AMD","2021-05-12",78,1.89762709129044,0.0323435897
"AMD","2021-05-13",243,2.38738982633873,0.0004514403
"AMD","2021-05-14",76,1.88649072517248,-0.0280618421
"AMD","2021-05-15",21,1.34242268082221,0.2516238095
"AMD","2021-05-16",31,1.50514997831991,-0.0540290323
"AMD","2021-05-17",77,1.89209460269048,9.35065e-05
"AMD","2021-05-18",77,1.89209460269048,0.0519207792
"AMD","2021-05-19",291,2.46538285144842,0.0509233677
"AMD","2021-05-20",165,2.22010808804005,0.081269697
"AMD","2021-05-21",84,1.92941892571429,0.1032440476
"AMD","2021-05-22",8,0.954242509439325,-0.0328
"AMD","2021-05-23",14,1.17609125905568,0.0614357143
"AMD","2021-05-24",110,2.04532297878666,0.0895781818
"AMD","2021-05-25",65,1.81954393554187,-0.0096676923
"AMD","2021-05-26",50,1.70757017609794,0.068804
"AMD","2021-05-27",58,1.77085201164214,0.0775637931
"AMD","2021-05-28",96,1.98677173426624,0.149471875
"AMD","2021-05-29",12,1.11394335230684,0.1458583333
"AMD","2021-05-30",3,0.602059991327962,0.3733
"AMD","2021-05-31",42,1.63346845557959,0.1126309524
"AMD","2021-06-01",148,2.17318626841227,0.1079587838
"AMD","2021-06-02",58,1.77085201164214,0.0088689655
"AMD","2021-06-03",60,1.78532983501077,0.1788916667
"AMD","2021-06-04",72,1.86332286012046,0.1881402778
"AMD","2021-06-05",23,1.38021124171161,0.2275130435
"AMD","2021-06-06",23,1.38021124171161,0.2778304348
"AMD","2021-06-07",41,1.6232492903979,0.1806195122
"AMD","2021-06-08",54,1.74036268949424,0.18075
"AMD","2021-06-09",53,1.73239375982297,0.0904679245
"AMD","2021-06-10",58,1.77085201164214,0.1096982759
"AMD","2021-06-11",45,1.66275783168157,0.0585066667
"AMD","2021-06-12",14,1.17609125905568,0.2644857143
"AMD","2021-06-13",28,1.46239799789896,0.1664178571
"AMD","2021-06-14",61,1.79239168949825,0.0425295082
"AMD","2021-06-15",34,1.54406804435028,0.0551735294
"AMD","2021-06-16",52,1.72427586960079,0.0815019231
"AMD","2021-06-17",252,2.40312052117582,0.0829007937
"AMD","2021-06-18",89,1.95424250943932,0.0761382022
"AMD","2021-06-19",10,1.04139268515822,0.27996
"AMD","2021-06-20",29,1.47712125471966,0.2186931034
"AMD","2021-06-21",81,1.91381385238372,0.0188802469
"AMD","2021-06-22",60,1.78532983501077,0.12366
"AMD","2021-06-23",64,1.81291335664286,0.1120203125
"AMD","2021-06-24",123,2.09342168516224,0.1959723577
"AMD","2021-06-25",45,1.66275783168157,0.1097666667
"AMD","2021-06-26",7,0.903089986991944,0.2867142857
"AMD","2021-06-27",32,1.51851393987789,0.1168
"AMD","2021-06-28",146,2.16731733474818,0.1775424658
"AMD","2021-06-29",256,2.40993312333129,0.1129636719
"AMD","2021-06-30",429,2.63346845557959,0.0649610723
"AMD","2021-07-01",262,2.41995574848976,0.1010461832
"AMD","2021-07-02",126,2.10380372095596,0.0599769841
"AMD","2021-07-03",14,1.17609125905568,0.2238428571
"AMD","2021-07-04",10,1.04139268515822,0.22219
"AMD","2021-07-05",49,1.69897000433602,0.0953408163
"AMD","2021-07-06",91,1.96378782734556,0.1008142857
"AMD","2021-07-07",138,2.14301480025409,-0.012176087
"AMD","2021-07-08",93,1.9731278535997,0.0622376344
"AMD","2021-07-09",72,1.86332286012046,0.1047680556
"AMD","2021-07-10",11,1.07918124604762,0.0596272727
"AMD","2021-07-11",31,1.50514997831991,0.0289064516
"AMD","2021-07-12",83,1.92427928606188,0.0311951807
"AMD","2021-07-13",69,1.84509804001426,0.0201043478
"AMD","2021-07-14",74,1.8750612633917,0.0540810811
"AMD","2021-07-15",124,2.09691001300806,-0.0871766129
"AMD","2021-07-16",56,1.75587485567249,-0.1053910714
"AMD","2021-07-17",15,1.20411998265592,0.1150133333
"AMD","2021-07-18",12,1.11394335230684,0.1503583333
"AMD","2021-07-19",91,1.96378782734556,0.0586010989
"AMD","2021-07-20",73,1.86923171973098,0.1259109589
"AMD","2021-07-21",85,1.93449845124357,0.0311
"AMD","2021-07-22",147,2.17026171539496,0.0505564626
"AMD","2021-07-23",96,1.98677173426624,0.092771875
"AMD","2021-07-24",31,1.50514997831991,0.2057322581
"AMD","2021-07-25",47,1.68124123737559,0.1195425532
"AMD","2021-07-26",143,2.15836249209525,0.0822055944
"AMD","2021-07-27",246,2.39269695325967,0.0466313008
"AMD","2021-07-28",480,2.68214507637383,0.0827695833
"AMD","2021-07-29",598,2.77742682238931,0.0753536789
"AMD","2021-07-30",295,2.47129171105894,0.1014135593
"AMD","2021-07-31",29,1.47712125471966,0.0820103448
"AMD","2021-08-01",57,1.76342799356294,0.0895298246
"AMD","2021-08-02",283,2.45331834004704,0.0769720848
"AMD","2021-08-03",481,2.68304703823885,0.0732047817
"AMD","2021-08-04",640,2.80685802951882,0.072273125
"AMD","2021-08-05",371,2.5705429398819,0.0488854447
"AMD","2021-08-06",249,2.39794000867204,0.047175502
"AMD","2021-08-07",28,1.46239799789896,0.1241785714
"AMD","2021-08-08",38,1.5910646070265,0.0206105263
"AMD","2021-08-09",146,2.16731733474818,0.021180137
"AMD","2021-08-10",119,2.07918124604762,0.0376210084
"AMD","2021-08-11",59,1.77815125038364,0.1112711864
"AMD","2021-08-12",63,1.80617997398389,0.0926269841
"AMD","2021-08-13",81,1.91381385238372,0.1046395062
"AMD","2021-08-14",4,0.698970004336019,0.0361
"AMD","2021-08-15",10,1.04139268515822,0.0431
"AMD","2021-08-16",57,1.76342799356294,0.0894087719
"AMD","2021-08-17",54,1.74036268949424,0.0946648148
"AMD","2021-08-18",90,1.95904139232109,-0.0160033333
"AMD","2021-08-19",67,1.83250891270624,0.0902641791
"AMD","2021-08-20",40,1.61278385671974,0.03347
"AMD","2021-08-21",4,0.698970004336019,0.3026
"AMD","2021-08-22",14,1.17609125905568,0.0464785714
"AMD","2021-08-23",111,2.04921802267018,0.1766648649
"AMD","2021-08-24",68,1.83884909073726,-0.008725
"AMD","2021-08-25",63,1.80617997398389,0.0829952381
"AMD","2021-08-26",39,1.60205999132796,0.0961512821
"AMD","2021-08-27",66,1.82607480270083,0.1012727273
"AMD","2021-08-28",11,1.07918124604762,0.2401818182
"AMD","2021-08-29",11,1.07918124604762,0.3617181818
"AMD","2021-08-30",79,1.90308998699194,-0.0050531646
"AMD","2021-08-31",53,1.73239375982297,0.0691716981
"AMD","2021-09-01",58,1.77085201164214,-0.0427137931
"AMD","2021-09-02",43,1.64345267648619,0.0433953488
"AMD","2021-09-03",46,1.67209785793572,0.0813934783
"AMD","2021-09-04",4,0.698970004336019,0.22685
"AMD","2021-09-05",9,1,0.2023111111
"AMD","2021-09-06",5,0.778151250383644,0.12878
"AMD","2021-09-07",20,1.32221929473392,-0.07821
"AMD","2021-09-08",39,1.60205999132796,0.0854948718
"AMD","2021-09-09",33,1.53147891704226,0.0420484848
"AMD","2021-09-10",35,1.55630250076729,0.0074028571
"AMD","2021-09-11",10,1.04139268515822,0.37097
"AMD","2021-09-12",12,1.11394335230684,0.0963583333
"AMD","2021-09-13",46,1.67209785793572,-0.0501521739
"AMD","2021-09-14",37,1.57978359661681,0.1168081081
"AMD","2021-09-15",30,1.49136169383427,0.1878833333
"AMD","2021-09-16",51,1.7160033436348,0.0861078431
"AMD","2021-09-17",28,1.46239799789896,-0.0292357143
"AMD","2021-09-18",7,0.903089986991944,0.0867285714
"AMD","2021-09-19",15,1.20411998265592,0.0157733333
"AMD","2021-09-20",63,1.80617997398389,0.0566063492
"AMD","2021-09-21",24,1.39794000867204,-0.0331583333
"AMD","2021-09-22",11,1.07918124604762,0.1609909091
"AMD","2021-09-23",21,1.34242268082221,0.1884333333
"AMD","2021-09-24",11,1.07918124604762,0.2635090909
"AMD","2021-09-25",5,0.778151250383644,0.22642
"AMD","2021-09-26",8,0.954242509439325,0.0245625
"AMD","2021-09-27",46,1.67209785793572,0.1957521739
"AMD","2021-09-28",63,1.80617997398389,-0.049931746
"AMD","2021-09-29",51,1.7160033436348,0.0478588235
"AMD","2021-09-30",54,1.74036268949424,0.086987037
"AMD","2021-10-01",20,1.32221929473392,0.009645
"AMD","2021-10-02",8,0.954242509439325,0.1561625
"AMD","2021-10-03",5,0.778151250383644,0.03248
"AMD","2021-10-04",46,1.67209785793572,-0.0606282609
"AMD","2021-10-05",25,1.41497334797082,0.099192
"AMD","2021-10-06",33,1.53147891704226,0.1084333333
"AMD","2021-10-07",68,1.83884909073726,0.2323441176
"AMD","2021-10-08",16,1.23044892137827,-0.058625
"AMD","2021-10-09",4,0.698970004336019,0.029775
"AMD","2021-10-10",18,1.27875360095283,0.3471055556
"AMD","2021-10-11",22,1.36172783601759,0.0664272727
"AMD","2021-10-12",21,1.34242268082221,0.0934190476
"AMD","2021-10-13",57,1.76342799356294,0.1261052632
"AMD","2021-10-14",61,1.79239168949825,0.0159360656
"AMD","2021-10-15",38,1.5910646070265,0.1583684211
"AMD","2021-10-16",4,0.698970004336019,6e-04
"AMD","2021-10-17",6,0.845098040014257,-0.0793
"AMD","2021-10-18",87,1.94448267215017,0.0499241379
"AMD","2021-10-19",50,1.70757017609794,0.102776
"AMD","2021-10-20",35,1.55630250076729,0.0444628571
"AMD","2021-10-21",40,1.61278385671974,0.0101875
"MGM","2018-08-01",4,0.698970004336019,0.36945
"MGM","2018-08-02",1,0.301029995663981,0.1017
"MGM","2018-08-03",1,0.301029995663981,-0.738
"MGM","2018-08-04",0,0,0
"MGM","2018-08-05",0,0,0
"MGM","2018-08-06",0,0,0
"MGM","2018-08-07",0,0,0
"MGM","2018-08-08",0,0,0
"MGM","2018-08-09",0,0,0
"MGM","2018-08-10",0,0,0
"MGM","2018-08-11",0,0,0
"MGM","2018-08-12",0,0,0
"MGM","2018-08-13",0,0,0
"MGM","2018-08-14",0,0,0
"MGM","2018-08-15",0,0,0
"MGM","2018-08-16",0,0,0
"MGM","2018-08-17",0,0,0
"MGM","2018-08-18",0,0,0
"MGM","2018-08-19",0,0,0
"MGM","2018-08-20",0,0,0
"MGM","2018-08-21",0,0,0
"MGM","2018-08-22",0,0,0
"MGM","2018-08-23",0,0,0
"MGM","2018-08-24",1,0.301029995663981,-0.3182
"MGM","2018-08-25",0,0,0
"MGM","2018-08-26",0,0,0
"MGM","2018-08-27",0,0,0
"MGM","2018-08-28",0,0,0
"MGM","2018-08-29",0,0,0
"MGM","2018-08-30",2,0.477121254719662,0.03
"MGM","2018-08-31",0,0,0
"MGM","2018-09-01",0,0,0
"MGM","2018-09-02",0,0,0
"MGM","2018-09-03",0,0,0
"MGM","2018-09-04",1,0.301029995663981,0.5423
"MGM","2018-09-05",1,0.301029995663981,0.2732
"MGM","2018-09-06",1,0.301029995663981,-0.4215
"MGM","2018-09-07",1,0.301029995663981,0.743
"MGM","2018-09-08",0,0,0
"MGM","2018-09-09",0,0,0
"MGM","2018-09-10",0,0,0
"MGM","2018-09-11",3,0.602059991327962,-0.0824666667
"MGM","2018-09-12",1,0.301029995663981,-0.296
"MGM","2018-09-13",1,0.301029995663981,0.128
"MGM","2018-09-14",0,0,0
"MGM","2018-09-15",0,0,0
"MGM","2018-09-16",0,0,0
"MGM","2018-09-17",0,0,0
"MGM","2018-09-18",0,0,0
"MGM","2018-09-19",0,0,0
"MGM","2018-09-20",1,0.301029995663981,0
"MGM","2018-09-21",0,0,0
"MGM","2018-09-22",0,0,0
"MGM","2018-09-23",0,0,0
"MGM","2018-09-24",0,0,0
"MGM","2018-09-25",0,0,0
"MGM","2018-09-26",0,0,0
"MGM","2018-09-27",0,0,0
"MGM","2018-09-28",0,0,0
"MGM","2018-09-29",0,0,0
"MGM","2018-09-30",0,0,0
"MGM","2018-10-01",0,0,0
"MGM","2018-10-02",1,0.301029995663981,-0.4019
"MGM","2018-10-03",0,0,0
"MGM","2018-10-04",0,0,0
"MGM","2018-10-05",0,0,0
"MGM","2018-10-06",0,0,0
"MGM","2018-10-07",1,0.301029995663981,0.6745
"MGM","2018-10-08",0,0,0
"MGM","2018-10-09",0,0,0
"MGM","2018-10-10",0,0,0
"MGM","2018-10-11",0,0,0
"MGM","2018-10-12",0,0,0
"MGM","2018-10-13",0,0,0
"MGM","2018-10-14",0,0,0
"MGM","2018-10-15",0,0,0
"MGM","2018-10-16",0,0,0
"MGM","2018-10-17",0,0,0
"MGM","2018-10-18",0,0,0
"MGM","2018-10-19",0,0,0
"MGM","2018-10-20",0,0,0
"MGM","2018-10-21",0,0,0
"MGM","2018-10-22",0,0,0
"MGM","2018-10-23",0,0,0
"MGM","2018-10-24",0,0,0
"MGM","2018-10-25",0,0,0
"MGM","2018-10-26",0,0,0
"MGM","2018-10-27",0,0,0
"MGM","2018-10-28",0,0,0
"MGM","2018-10-29",0,0,0
"MGM","2018-10-30",0,0,0
"MGM","2018-10-31",2,0.477121254719662,0
