ticker,date,low,high,close,open,vol
AAPL,29/8/2019,51.66375,52.3300025,52.2524975,52.125,5251157.5
AAPL,30/8/2019,51.8,52.6125,52.1850025,52.54,5290365.25
AAPL,3/9/2019,51.055,51.745,51.425,51.6074975,5013293.5
AAPL,4/9/2019,51.8300025,52.37,52.2975,52.0975,4802955
AAPL,5/9/2019,52.8774975,53.4925,53.32,53,5984969.5
AAPL,6/9/2019,53.1274975,53.605,53.3149975,53.5125,4839108
AAPL,9/9/2019,52.7675025,54.11,53.5425,53.71,6824378.25
AAPL,10/9/2019,52.9275025,54.195,54.175,53.465,7942144.5
AAPL,11/9/2019,54.4325,55.9275025,55.8975,54.5175025,11064469
AAPL,12/9/2019,55.715,56.605,55.7712525,56.2,8054722.75
AAPL,13/9/2019,54.255,55.1974975,54.6875,55,9940249
AAPL,16/9/2019,54.39,55.0325,54.9749975,54.4325,5288621.5
AAPL,17/9/2019,54.78,55.2050025,55.175,54.9900025,4595597
AAPL,18/9/2019,54.86,55.7125025,55.6925,55.265,6408799
AAPL,19/9/2019,55.0925,55.9399975,55.2400025,55.5024975,5545219
AAPL,20/9/2019,54.3682525,55.64,54.4325,55.345,14497121.5
AAPL,23/9/2019,54.4124975,54.96,54.68,54.7375,4852715.75
AAPL,24/9/2019,54.2975,55.6225025,54.4199975,55.2575,7857793.5
AAPL,25/9/2019,54.28505,55.375,55.2575,54.6375,5618676.75
AAPL,26/9/2019,54.7075,55.235,54.9725,55,4771229.75
AAPL,27/9/2019,54.32035,55.2400025,54.7050025,55.1349975,6338971.25
AAPL,30/9/2019,55.1974975,56.145,55.9925,55.2249975,6579030.25
AAPL,1/10/2019,56.05,57.055,56.1475,56.2675025,9046040.75
AAPL,2/10/2019,54.4824975,55.895,54.7400025,55.765,8940639.25
AAPL,3/10/2019,53.783,55.2400025,55.2050025,54.6074975,7584871.5
AAPL,4/10/2019,55.9725,56.8725025,56.7524975,56.41,8684563.25
AAPL,7/10/2019,56.46,57.4824975,56.765,56.5675,7720129.25
AAPL,8/10/2019,56.0825,57.015,56.0999975,56.4550025,7323480
AAPL,9/10/2019,56.41,56.9474975,56.7575,56.7575,4756243.5
AAPL,10/10/2019,56.825,57.61,57.5225,56.9824975,7239351
AAPL,11/10/2019,58.076875,59.41,59.0525025,58.2375,10495023.75
AAPL,14/10/2019,58.667525,59.53355,58.9675,58.7249975,6104650
AAPL,15/10/2019,58.72,59.4124975,58.8300025,59.0975,5757571
AAPL,16/10/2019,58.3,58.8100025,58.5925,58.3425,4818096
AAPL,17/10/2019,58.38,59.0374975,58.82,58.7725,4314950
AAPL,18/10/2019,58.5724975,59.395,59.1025,58.6475,6092973.25
AAPL,21/10/2019,59.3300025,60.2475025,60.1274975,59.38,5590786.5
AAPL,22/10/2019,59.90545,60.55,59.9900025,60.29,5669281.25
AAPL,23/10/2019,60.305,60.8100025,60.7949975,60.5250025,4981920.75
AAPL,24/10/2019,60.4512475,61.2,60.895,61.1274975,4495007
AAPL,25/10/2019,60.72,61.6825,61.645,60.79,4589824
AAPL,28/10/2019,61.68,62.3125,62.2625,61.855,6102100
AAPL,29/10/2019,60.6425025,62.4375,60.8224975,62.2425,8922775.25
AAPL,30/10/2019,60.3025025,61.325,60.8149975,61.1899975,7769718.5
AAPL,31/10/2019,59.3149975,62.2925,62.1899975,61.8100025,8695775.5
AAPL,1/11/2019,62.29,63.9824975,63.9550025,62.3849975,9443536
AAPL,4/11/2019,63.845,64.46125,64.375,64.3324975,6454063
AAPL,5/11/2019,64.0800025,64.5475,64.2825,64.2624975,4992831.75
AAPL,6/11/2019,63.8412525,64.3724975,64.3099975,64.1924975,4740884.25
AAPL,7/11/2019,64.5274975,65.0875025,64.8574975,64.6849975,5932070
AAPL,8/11/2019,64.2125025,65.11,65.0350025,64.6725,4377978.25
AAPL,11/11/2019,64.57,65.6175,65.5500025,64.5749975,5287293.5
AAPL,12/11/2019,65.2300025,65.6975025,65.4899975,65.3874975,5456848.25
AAPL,13/11/2019,65.2675025,66.195,66.1175,65.2825,6470383
AAPL,14/11/2019,65.5250025,66.22,65.6600025,65.9375,5594476.25
AAPL,15/11/2019,65.7525025,66.445,66.4400025,65.9199975,6270963
AAPL,18/11/2019,66.0575025,66.8574975,66.7750025,66.4499975,5422524.25
AAPL,19/11/2019,66.3481525,67,66.5725025,66.9749975,4765320.25
AAPL,20/11/2019,65.0999975,66.5207525,65.7975,66.3850025,6651504.75
AAPL,21/11/2019,65.2949975,66.00125,65.5025025,65.9225,7598314.5
AAPL,22/11/2019,65.21,65.7949975,65.445,65.6475,4081389.5
AAPL,25/11/2019,65.6299975,66.61,66.5925,65.6774975,5256679.25
AAPL,26/11/2019,65.625,66.79,66.0725025,66.735,6582128
AAPL,27/11/2019,66.3275,66.9950025,66.96,66.3949975,4095901.5
AAPL,29/11/2019,66.4749975,67,66.8125,66.6500025,2913541
AAPL,2/12/2019,65.8625025,67.0625,66.04,66.8174975,5915393
AAPL,3/12/2019,64.0725025,64.8825,64.8625025,64.5775,7330664.5
AAPL,4/12/2019,65.1699975,65.8275,65.4349975,65.2675025,4199565.5
AAPL,5/12/2019,65.6825025,66.4725025,66.3949975,65.9475025,4715934.5
AAPL,6/12/2019,66.8249975,67.75,67.6774975,66.8700025,6629621.25
AAPL,9/12/2019,66.2275,67.6999975,66.7300025,67.5,8039080.25
AAPL,10/12/2019,66.4649975,67.5175025,67.1200025,67.1500025,5647523.25
AAPL,11/12/2019,67.125,67.7750025,67.6924975,67.2025,4925935.25
AAPL,12/12/2019,66.8302525,68.1399775,67.8649975,66.945,8593814
AAPL,13/12/2019,67.7324975,68.8249975,68.7874975,67.8649975,8345202.75
AAPL,16/12/2019,69.2450025,70.1975025,69.9649975,69.25,8013387
AAPL,17/12/2019,69.6999975,70.4424975,70.1025,69.8925025,7139759.75
AAPL,18/12/2019,69.78,70.4749975,69.9349975,69.9499975,7251507
AAPL,19/12/2019,69.7375025,70.2949975,70.0049975,69.875,6151078.5
AAPL,20/12/2019,69.64,70.6624975,69.86,70.5575025,17249993
AAPL,23/12/2019,70.093375,71.0625,71,70.1325,6161378.75
AAPL,24/12/2019,70.7299275,71.2225025,71.0674975,71.1725,3026331.75
AAPL,26/12/2019,71.1750025,72.4950025,72.4775,71.2050025,5830148.5
AAPL,27/12/2019,72.03,73.4925,72.4499975,72.78,9136895
AAPL,30/12/2019,71.305,73.1725,72.8799975,72.3649975,9018821.25
AAPL,31/12/2019,72.3799975,73.4199975,73.4124975,72.4824975,6302793.25
AMZN,2/1/2019,1460.93005,1553.35999,1539.13,1465.19995,7981083
AMZN,3/1/2019,1497.10999,1538,1500.28003,1520.01001,6975572
AMZN,4/1/2019,1518.31006,1594,1575.39001,1530,9182420
AMZN,7/1/2019,1589.18506,1634.56006,1629.51001,1602.31006,8023230
AMZN,8/1/2019,1616.60999,1676.60999,1656.57996,1664.68994,8881451
AMZN,9/1/2019,1641.39526,1667.79895,1659.42004,1652.97998,6349112
AMZN,10/1/2019,1621.61499,1663.25,1656.21997,1641.01001,6507925
AMZN,11/1/2019,1636.21997,1660.29395,1640.56006,1640.55005,4687325
AMZN,14/1/2019,1595.15002,1648.19995,1617.20996,1615,6006079
AMZN,15/1/2019,1626.01001,1675.16003,1674.56006,1632,5998410
AMZN,16/1/2019,1675.87866,1705,1683.78003,1684.21997,6366864
AMZN,17/1/2019,1677.5,1700.17004,1693.21997,1680,4208930
AMZN,18/1/2019,1691.54004,1716.19995,1696.19995,1712,6007010
AMZN,22/1/2019,1610.19995,1681.86682,1632.17004,1681,6416717
AMZN,23/1/2019,1612,1657.43005,1640.02002,1656,5226122
AMZN,24/1/2019,1631.78467,1657.2572,1654.93005,1641.06995,4089943
AMZN,25/1/2019,1661.61218,1683.47998,1670.56995,1670.5,4962346
AMZN,28/1/2019,1614.08997,1645,1637.89001,1643.58997,4837736
AMZN,29/1/2019,1590.71997,1632.38,1593.88,1631.27002,4632597
AMZN,30/1/2019,1619.68005,1676.94995,1670.43005,1623,5784818
AMZN,31/1/2019,1679.08215,1736.41101,1718.72998,1692.84998,10916910
AMZN,1/2/2019,1622.01001,1673.06006,1626.22998,1638.88,11505345
AMZN,4/2/2019,1613.5,1649.63,1633.31006,1623,4930249
AMZN,5/2/2019,1642.5,1665.26001,1658.81006,1643.33997,4453175
AMZN,6/2/2019,1633.33997,1672.26001,1640.26001,1670.75,3939896
AMZN,7/2/2019,1592.91003,1625.53894,1614.37,1625,4626739
AMZN,8/2/2019,1566.75598,1588.58997,1588.21997,1586,5660717
AMZN,11/2/2019,1586,1609.29004,1591,1600.97998,3316968
AMZN,12/2/2019,1598.88,1639.39502,1638.01001,1604,4858828
AMZN,13/2/2019,1637.10632,1656.38,1640,1647,3560321
AMZN,14/2/2019,1606.06104,1637.90002,1622.65002,1624.5,4120524
AMZN,15/2/2019,1604.5,1628.90991,1607.94995,1627.85999,4343919
AMZN,19/2/2019,1600.56006,1634,1627.57996,1601,3681956
AMZN,20/2/2019,1610.12,1634.93005,1622.09998,1630,3338590
AMZN,21/2/2019,1600.91003,1623.56006,1619.43994,1619.84998,3483492
AMZN,22/2/2019,1621.17004,1634.93994,1631.56006,1623.5,3096191
AMZN,25/2/2019,1630.38733,1654.59998,1633,1641.44995,3184462
AMZN,26/2/2019,1616.13354,1639.98999,1636.40002,1625.97998,2665715
AMZN,27/2/2019,1615.09998,1641.81006,1641.08997,1628.18005,3148824
AMZN,28/2/2019,1633.82996,1651.77002,1639.82996,1635.25,3025891
AMZN,1/3/2019,1651,1674.26001,1671.72998,1655.13,4974886
AMZN,4/3/2019,1674.35999,1709.43005,1696.17004,1685,6170298
AMZN,5/3/2019,1689.01001,1707.80005,1692.43005,1702.94995,3681530
AMZN,6/3/2019,1668.28003,1697.75,1668.94995,1695.96997,3996001
AMZN,7/3/2019,1620.51001,1669.75342,1625.94995,1667.37,4957021
AMZN,8/3/2019,1586.56995,1622.71997,1620.80005,1604.01001,4666514
AMZN,11/3/2019,1626.01001,1672.28503,1670.62,1626.12,3876356
AMZN,12/3/2019,1660.97998,1684.26501,1673.09998,1669,3614498
AMZN,13/3/2019,1679.34998,1700,1690.81006,1683,3552055
AMZN,14/3/2019,1684.33997,1702,1686.21997,1691.19995,2946618
AMZN,15/3/2019,1693.13,1718.80005,1712.35999,1703,7550870
AMZN,18/3/2019,1712.63,1750,1742.15002,1712.69995,5428975
AMZN,19/3/2019,1753.51001,1784.16003,1761.84998,1753.51001,6364080
AMZN,20/3/2019,1767.03381,1799.5,1797.27002,1769.93994,6265033
AMZN,21/3/2019,1787.28101,1823.75,1819.26001,1796.26001,5767888
AMZN,22/3/2019,1763.10999,1818.97998,1764.77002,1810.17004,6367583
AMZN,25/3/2019,1747.5,1782.67505,1774.26001,1757.79004,5103706
AMZN,26/3/2019,1773.35974,1805.77002,1783.76001,1793,4865880
AMZN,27/3/2019,1745.68005,1787.5,1765.69995,1784.13,4324601
AMZN,28/3/2019,1753.46997,1777.93005,1773.42004,1770,3042858
AMZN,29/3/2019,1776.63,1792.85999,1780.75,1786.57996,3320795
AMZN,1/4/2019,1798.72998,1815.67004,1814.18994,1800.10999,4238752
AMZN,2/4/2019,1805.12097,1820,1813.97998,1811.02002,3448015
AMZN,3/4/2019,1809.62,1830,1820.69995,1826.71997,3980590
AMZN,4/4/2019,1804.19995,1828.75,1818.85999,1820.65002,3623667
AMZN,5/4/2019,1825.18994,1838.57996,1837.28003,1829,3640476
AMZN,8/4/2019,1825.10999,1850.19995,1849.85999,1833.22998,3752841
AMZN,9/4/2019,1831.78003,1853.08997,1835.83997,1845.48999,3714269
AMZN,10/4/2019,1828.81006,1848,1847.32996,1841,2963973
AMZN,11/4/2019,1840.31006,1849.94995,1844.06995,1848.69995,2654842
AMZN,12/4/2019,1841.30005,1851.5,1843.06006,1848.40002,3115263
AMZN,15/4/2019,1818.90002,1846.84998,1844.87,1842,3724322
AMZN,16/4/2019,1848,1869.77002,1863.04004,1851.34998,3044624
AMZN,17/4/2019,1860.43994,1876.47302,1864.81995,1872.98999,2893417
AMZN,18/4/2019,1859.47998,1870.81995,1861.68994,1868.79004,2749882
AMZN,22/4/2019,1845.64001,1888.42004,1887.31006,1855.40002,3374052
AMZN,23/4/2019,1889.57996,1929.26001,1923.77002,1891.19995,4640441
AMZN,24/4/2019,1898.16003,1929.68994,1901.75,1925,3675781
AMZN,25/4/2019,1900.31006,1922.44995,1902.25,1917.00403,6108002
AMZN,26/4/2019,1898,1951,1950.63,1929,8432380
AMZN,29/4/2019,1934.08997,1956.33496,1938.43005,1949,4021336
AMZN,30/4/2019,1906.94995,1935.70996,1926.52002,1930.09998,3506113
AMZN,1/5/2019,1910.55005,1943.64001,1911.52002,1933.08997,3118069
AMZN,2/5/2019,1881.87,1921.55005,1900.81995,1913.32996,3962815
AMZN,3/5/2019,1936,1964.40002,1962.45996,1949,6381478
AMZN,6/5/2019,1910.5,1959,1950.55005,1917.97998,5417776
AMZN,7/5/2019,1903.37952,1949.10046,1921,1939.98999,5901984
AMZN,8/5/2019,1910,1935.37,1917.77002,1918.87,4076848
AMZN,9/5/2019,1876,1909.40002,1899.87,1900,5308163
AMZN,10/5/2019,1856,1903.79004,1889.97998,1898,5717894
AMZN,13/5/2019,1818,1846.53503,1822.68005,1836.56006,5782810
AMZN,14/5/2019,1815.75,1852.43994,1840.12,1839.5,4628419
AMZN,15/5/2019,1823,1874.427,1871.15002,1827.94995,4692642
AMZN,16/5/2019,1882.29004,1917.51001,1907.56995,1885.93994,4707696
AMZN,17/5/2019,1867.32996,1910.53003,1869,1893.05005,4736218
AMZN,20/5/2019,1835.54004,1867.78003,1858.96997,1852.68994,3797498
AMZN,21/5/2019,1846,1879,1857.52002,1874.79004,4004063
AMZN,22/5/2019,1851,1871.48499,1859.68005,1851.78003,2936248
AMZN,23/5/2019,1804.19995,1844,1815.47998,1836.58997,4424197
AMZN,24/5/2019,1817.85095,1841.76001,1823.28003,1835.89001,3369373
AMZN,28/5/2019,1827.34998,1849.26685,1836.43005,1832.75,3198365
AMZN,29/5/2019,1807.53271,1830,1819.18994,1823.12,4279040
AMZN,30/5/2019,1807.82495,1829.46997,1816.31995,1825.48999,3146750
AMZN,31/5/2019,1772.70337,1795.58496,1775.06995,1790.01001,4618619
AMZN,3/6/2019,1672,1766.29004,1692.68994,1760.01001,9098084
AMZN,4/6/2019,1680.89001,1730.81995,1729.56006,1699.23999,5678697
AMZN,5/6/2019,1715.25134,1752,1738.5,1749.59998,4240790
AMZN,6/6/2019,1726.13,1760,1754.35999,1737.70996,3689072
AMZN,7/6/2019,1759.48999,1806.25378,1804.03003,1763.69995,4808146
AMZN,10/6/2019,1818,1884.87,1860.63,1822,5369847
AMZN,11/6/2019,1858,1893.69995,1863.69995,1883.25,4042394
AMZN,12/6/2019,1844.38,1865,1855.31995,1853.97998,2678239
AMZN,13/6/2019,1862.21997,1883.08997,1870.30005,1866.71997,2806410
AMZN,14/6/2019,1859,1876,1869.67004,1864,2851063
AMZN,17/6/2019,1875.44995,1895.68799,1886.03003,1876.5,2634242
AMZN,18/6/2019,1899.79004,1921.67004,1901.37,1901.34998,3906437
AMZN,19/6/2019,1892.46997,1919.58069,1908.79004,1907.83997,2894747
AMZN,20/6/2019,1905.80005,1935.19995,1918.18994,1933.32996,3216953
AMZN,21/6/2019,1907.57996,1925.94995,1911.30005,1916.09998,3933576
AMZN,24/6/2019,1901.30005,1916.85999,1913.90002,1912.66003,2282519
AMZN,25/6/2019,1872.42004,1916.38501,1878.27002,1911.83997,3012347
AMZN,26/6/2019,1887.31995,1903.80005,1897.82996,1892.47998,2441811
AMZN,27/6/2019,1898.04004,1911.23999,1904.28003,1902,2141292
AMZN,28/6/2019,1884,1912.93994,1893.63,1909.09998,3036259
AMZN,1/7/2019,1914.66003,1929.81995,1922.18994,1922.97998,3203833
AMZN,2/7/2019,1906.63,1934.79004,1934.31006,1919.38,2651299
AMZN,3/7/2019,1930.5,1941.58997,1939,1935.89001,1690219
AMZN,5/7/2019,1925.30005,1945.90002,1942.91003,1928.59998,2628359
AMZN,8/7/2019,1928.25317,1956,1952.31995,1934.12,2883371
AMZN,9/7/2019,1943.47498,1990.01001,1988.30005,1947.80005,4345398
AMZN,10/7/2019,1995.40002,2024.93994,2017.41003,1996.51001,4931902
AMZN,11/7/2019,1995.30005,2035.80005,2001.06995,2025.62,4317566
AMZN,12/7/2019,2003.87,2017,2011,2008.27002,2511797
AMZN,15/7/2019,2001.55005,2022.90002,2020.98999,2021.40002,2981653
AMZN,16/7/2019,2001.21997,2026.31958,2009.90002,2010.57996,2618198
AMZN,17/7/2019,1992.03003,2012,1992.03003,2007.05005,2558810
AMZN,18/7/2019,1951.55005,1987.5,1977.90002,1980.01001,3504052
AMZN,19/7/2019,1962.22546,1996,1964.52002,1991.20996,3184812
AMZN,22/7/2019,1958.26001,1989,1985.63,1971.14001,2907916
AMZN,23/7/2019,1973.13,1997.79004,1994.48999,1995.98999,2702784
AMZN,24/7/2019,1965.87,2001.30005,2000.81006,1969.30005,2629416
AMZN,25/7/2019,1972.71997,2001.19995,1973.81995,2001,4133969
AMZN,26/7/2019,1924.51001,1950.89502,1943.05005,1942,4938243
AMZN,29/7/2019,1890.54004,1932.22595,1912.44995,1930,4490990
AMZN,30/7/2019,1883.47998,1909.89001,1898.53003,1891.11499,2909388
AMZN,31/7/2019,1849.43994,1899.55005,1866.78003,1898.10999,4470527
AMZN,1/8/2019,1844.01001,1897.92004,1855.31995,1871.71997,4713011
AMZN,2/8/2019,1808.02002,1846.3634,1823.23999,1845.06995,4955735
AMZN,5/8/2019,1748.78003,1788.66785,1765.13,1770.21997,6060624
AMZN,6/8/2019,1753.40002,1793.77002,1787.82996,1792.22998,5069458
AMZN,7/8/2019,1757,1798.93005,1793.40002,1773.98999,4526484
AMZN,8/8/2019,1798.10999,1834.26001,1832.89001,1806,3699742
AMZN,9/8/2019,1802.21997,1831.09094,1807.57996,1828.94995,2879770
AMZN,12/8/2019,1777,1800.97998,1784.92004,1795.98999,2905256
AMZN,13/8/2019,1780,1831.74292,1824.33997,1783,4074721
AMZN,14/8/2019,1757.21497,1795.65137,1762.95996,1793.01001,4893549
AMZN,15/8/2019,1761.95996,1788,1776.12,1781.98999,3809565
AMZN,16/8/2019,1784.54956,1802.9082,1792.56995,1792.89001,3054040
AMZN,19/8/2019,1812.60999,1826,1816.12,1818.07996,2819729
AMZN,20/8/2019,1799.88,1816.81995,1801.38,1814.5,1932636
AMZN,21/8/2019,1815,1829.57849,1823.54004,1819.39001,2038931
AMZN,22/8/2019,1800.09998,1829.41113,1805.59998,1828,2658388
AMZN,23/8/2019,1745.22998,1804.89624,1749.62,1793.03003,5276502
AMZN,26/8/2019,1743.51001,1770,1768.87,1766.91003,3089760
AMZN,27/8/2019,1746.68005,1779.40002,1761.82996,1775.72998,3026347
AMZN,28/8/2019,1744.05054,1767.85999,1764.25,1755,2421093
AMZN,29/8/2019,1777.25,1798.55005,1786.40002,1783,3017112
AMZN,30/8/2019,1764.56995,1799.73999,1776.29004,1797.48999,3063047
AMZN,3/9/2019,1768,1800.80005,1789.83997,1770,3549005
AMZN,4/9/2019,1796.22998,1807.63086,1800.62,1805,2325878
AMZN,5/9/2019,1815.57495,1842,1840.71997,1821.94995,3324468
AMZN,6/9/2019,1826.40002,1840.65002,1833.51001,1838.21997,2499673
AMZN,9/9/2019,1824.60999,1850,1831.34998,1841,2999335
AMZN,10/9/2019,1805.33557,1825.81006,1820.55005,1822.75,2612379
AMZN,11/9/2019,1809.07996,1833.42004,1822.98999,1812.14001,2432167
AMZN,12/9/2019,1834.28003,1853.66003,1843.55005,1837.63,2823105
AMZN,13/9/2019,1835.17004,1846.12146,1839.33997,1842.01001,1971017
AMZN,16/9/2019,1800.19995,1825.69409,1807.83997,1824.02002,3674373
AMZN,17/9/2019,1804.09998,1823.98999,1822.55005,1807.07996,2032658
AMZN,18/9/2019,1795.5,1822.06006,1817.45996,1817.04004,2535247
AMZN,19/9/2019,1817.90002,1832.56995,1821.5,1821.02002,2078925
AMZN,20/9/2019,1780.92004,1830.63,1794.16003,1821.70996,5555054
AMZN,23/9/2019,1767.31995,1792.69995,1785.30005,1777,3137660
AMZN,24/9/2019,1735.54504,1795.70496,1741.60999,1790.60498,4636305
AMZN,25/9/2019,1723,1773,1768.32996,1747.35999,3529312
AMZN,26/9/2019,1731.5,1763.37,1739.83997,1762.79004,3570952
AMZN,27/9/2019,1713.81995,1749.12,1725.44995,1748,3948706
AMZN,30/9/2019,1709.21997,1737.45996,1735.91003,1726.98999,2759169
AMZN,1/10/2019,1728.41003,1755.59998,1735.65002,1746,3170160
AMZN,2/10/2019,1705,1728.89001,1713.22998,1727.73999,3340326
AMZN,3/10/2019,1685.06006,1725,1724.42004,1713,3624151
AMZN,4/10/2019,1719.22998,1740.57495,1739.65002,1726.02002,2489178
AMZN,7/10/2019,1723.69995,1747.82996,1732.66003,1731.63,2187499
AMZN,8/10/2019,1705,1727,1705.51001,1722.48999,2626840
AMZN,9/10/2019,1714.35999,1729.94995,1721.98999,1719.60999,2088655
AMZN,10/10/2019,1713.75,1738.29004,1720.26001,1725.23999,2721331
AMZN,11/10/2019,1729.85999,1745.44995,1731.92004,1742.92004,3278791
AMZN,14/10/2019,1722,1741.88867,1736.43005,1728.91003,1928698
AMZN,15/10/2019,1740.62,1776.44995,1767.38,1742.14001,3128444
AMZN,16/10/2019,1770.521,1786.23999,1777.43005,1773.32996,2803453
AMZN,17/10/2019,1782.02002,1798.84998,1787.47998,1796.48999,2713390
AMZN,18/10/2019,1749.20007,1793.97998,1757.51001,1787.80005,3365522
AMZN,21/10/2019,1765,1785.88,1785.66003,1769.66003,2224613
AMZN,22/10/2019,1762,1789.77991,1765.72998,1788.15002,2233325
AMZN,23/10/2019,1742,1770.05005,1762.17004,1761.30005,2194022
AMZN,24/10/2019,1760.27002,1788.33789,1780.78003,1771.08997,5202938
AMZN,25/10/2019,1695,1764.20996,1761.32996,1697.55005,9625707
AMZN,28/10/2019,1742.5,1778.69995,1777.07996,1748.06006,3709991
AMZN,29/10/2019,1755.81006,1777,1762.70996,1774.81006,2275856
AMZN,30/10/2019,1759.11499,1782.38,1779.98999,1760.23999,2449215
AMZN,31/10/2019,1771.47534,1792,1776.66003,1775.98999,2780085
AMZN,1/11/2019,1785.20996,1797.44495,1791.43994,1788.01001,2789954
AMZN,4/11/2019,1801.01001,1815.06006,1804.66003,1801.01001,2771720
AMZN,5/11/2019,1794,1810.25,1801.70996,1809.16003,1884037
AMZN,6/11/2019,1788.57996,1802.5,1795.77002,1801,2028075
AMZN,7/11/2019,1783.47998,1805.90002,1788.19995,1803.76001,2650186
AMZN,8/11/2019,1774.04004,1789.88,1785.88,1787.89001,2125998
AMZN,11/11/2019,1767.13,1780,1771.65002,1778,1947210
AMZN,12/11/2019,1771.91003,1786.21997,1778,1774.66003,2038727
AMZN,13/11/2019,1747.32166,1775,1753.10999,1773.39001,2927303
AMZN,14/11/2019,1749.56006,1766.59314,1754.59998,1751.43005,2270396
AMZN,15/11/2019,1732.85999,1761.68005,1739.48999,1760.05005,3930341
AMZN,18/11/2019,1722.70996,1753.69995,1752.53003,1738.30005,2840909
AMZN,19/11/2019,1743.03003,1760.68005,1752.79004,1756.98999,2274435
AMZN,20/11/2019,1734.12,1762.52405,1745.53003,1749.14001,2793659
AMZN,21/11/2019,1730.35999,1746.87,1734.70996,1743,2662538
AMZN,22/11/2019,1731,1746.43005,1745.71997,1739.02002,2478581
AMZN,25/11/2019,1753.23999,1777.42004,1773.83997,1753.25,3491097
AMZN,26/11/2019,1778.34998,1797.03003,1796.93994,1779.92004,3189232
AMZN,27/11/2019,1797.31006,1824.5,1818.51001,1801,3032045
AMZN,29/11/2019,1800.79004,1824.68994,1800.80005,1817.78003,1923340
AMZN,2/12/2019,1762.68005,1805.55005,1781.59998,1804.40002,3912499
AMZN,3/12/2019,1747.22998,1772.87,1769.95996,1760,3518386
AMZN,4/12/2019,1760.22009,1789.08936,1760.68994,1774.01001,2673575
AMZN,5/12/2019,1740,1763.5,1740.47998,1763.5,2811995
AMZN,6/12/2019,1740.13,1754.40002,1751.59998,1751.19995,3110267
AMZN,9/12/2019,1745.60999,1766.89185,1749.51001,1750.66003,2491691
AMZN,10/12/2019,1735,1750.67004,1739.20996,1747.40002,2503471
AMZN,11/12/2019,1735.71021,1750,1748.71997,1741.67004,2092967
AMZN,12/12/2019,1745.43994,1764,1760.32996,1750,3092757
AMZN,13/12/2019,1755,1768.98999,1760.93994,1765,2738760
AMZN,16/12/2019,1757.05005,1769.5,1769.20996,1767,3138815
AMZN,17/12/2019,1777.39001,1792,1790.66003,1778.01001,3638613
AMZN,18/12/2019,1782.35999,1798.19995,1784.03003,1795.02002,3339909
AMZN,19/12/2019,1774.06006,1792.98999,1792.28003,1780.5,2735716
AMZN,20/12/2019,1782.44995,1802.96997,1786.5,1799.61499,5142076
AMZN,23/12/2019,1784.51001,1793,1793,1788.26001,2130288
AMZN,24/12/2019,1787.57495,1795.56995,1789.20996,1793.81006,878379
AMZN,26/12/2019,1799.5,1870.45996,1868.77002,1801.01001,6500020
AMZN,27/12/2019,1866.01001,1901.40002,1869.80005,1882.92004,6164467
AMZN,30/12/2019,1840.62,1884,1846.89001,1874,3643951
AMZN,31/12/2019,1832.22998,1853.26001,1847.83997,1842,2500081
NFLX,2/1/2019,256.57999,269.74991,267.66,259.28,11679228
NFLX,3/1/2019,264.42999,275.79001,271.20001,270.20001,14969547
NFLX,4/1/2019,278.54001,297.79999,297.57001,281.88,19329677
NFLX,7/1/2019,301.64999,316.79999,315.34,302.10001,18620017
NFLX,8/1/2019,308.01001,320.59299,320.26999,319.98001,15362392
NFLX,9/1/2019,313.5,323.3508,319.95999,317.70999,13336652
NFLX,10/1/2019,312.5,325.37,324.66,314.57001,13470975
NFLX,11/1/2019,328.51999,341.09,337.59,330.95999,19496129
NFLX,14/1/2019,329.13,335.48001,332.94,334.23999,10499582
NFLX,15/1/2019,347,357.22,354.64001,349.60001,21182459
NFLX,16/1/2019,348.10999,358.85001,351.39001,354,15388288
NFLX,17/1/2019,346.41,355.79001,353.19,349.5,18970470
NFLX,18/1/2019,336.73001,353,339.10001,351.97,26621268
NFLX,22/1/2019,321.03,336.88,325.16,334.89001,17941862
NFLX,23/1/2019,318.60001,331.75,321.98999,328.25,13480157
NFLX,24/1/2019,319,331.79999,326.67001,320.60001,11131627
NFLX,25/1/2019,328.51001,340,338.04999,328.72,11166009
NFLX,28/1/2019,328.88,336.29999,335.66,334.70001,8652082
NFLX,29/1/2019,328.151,338.22,328.89999,335.87,7655189
NFLX,30/1/2019,330.79999,341.78,340.66,332.75,9234842
NFLX,31/1/2019,338.09189,345.98999,339.5,339.67999,8524517
NFLX,1/2/2019,336.5,346.84,339.85001,337.17999,9827260
NFLX,4/2/2019,341.29999,352,351.34,342.60001,9051117
NFLX,5/2/2019,352.89999,360,355.81,353.20001,9052123
NFLX,6/2/2019,347.19,357.04001,352.19,357,6716764
NFLX,7/2/2019,339.01999,348.75,344.70999,347.89999,7864529
NFLX,8/2/2019,338,348,347.57001,338,7561191
NFLX,11/2/2019,344.81,352.87,345.73001,350,5454563
NFLX,12/2/2019,346.51999,360,359.97,348.09,10429400
NFLX,13/2/2019,350.28,359.60001,351.76999,357.29999,10559147
NFLX,14/2/2019,348.32999,360.45001,359.07001,351.75,9295338
NFLX,15/2/2019,355.5,364.39999,356.87,358.47,9229880
NFLX,19/2/2019,355.32001,365,361.92001,355.79999,7396381
NFLX,20/2/2019,356.70001,366.70999,359.91,364.85001,8138541
NFLX,21/2/2019,353.88,362.85001,356.97,360.03,6227797
