rp_entity_id,category,relevance,ess,rpna_date_utc
435ACE,earnings,100,50,2/3/2021
43A060,partnership,100,61,2/3/2021
47FCF2,product-release,100,64,2/3/2021
4885C8,earnings,100,50,2/3/2021
4BBA23,supply-increase,100,74,2/3/2021
4C1FA1,executive-appointment,100,54,2/3/2021
4F9926,partnership,100,61,2/3/2021
50070E,conference-organizer,100,57,2/3/2021
504FE2,conference-participant,100,50,2/3/2021
507AE7,earnings,100,50,2/3/2021
54F271,earnings-up,100,68,2/3/2021
553949,dividend,100,50,2/3/2021
55C9B5,partnership,100,61,2/3/2021
55C9B5,conference-participant,100,50,2/3/2021
56EA2B,note-sale,100,52,2/3/2021
587EDF,earnings,100,50,2/3/2021
587EDF,earnings,100,50,2/3/2021
587EDF,earnings,100,50,2/3/2021
587EDF,earnings,100,50,2/3/2021
587EDF,earnings,100,50,2/3/2021
5C7601,earnings,100,50,2/3/2021
5EAA43,earnings,100,50,2/3/2021
605F40,buybacks,100,74,2/3/2021
605F40,earnings,100,50,2/3/2021
60AC34,conference-participant,100,50,2/3/2021
6166D1,executive-appointment,100,54,2/3/2021
61E975,dividend,100,50,2/3/2021
61E975,conference-call,100,50,2/3/2021
6284B5,earnings,100,50,2/3/2021
641F17,partnership,100,61,2/3/2021
662682,earnings,100,50,2/3/2021
662682,dividend,100,50,2/3/2021
665D7D,earnings,100,50,2/3/2021
66CB62,note-sale,100,52,2/3/2021
6830FE,partnership,100,61,2/3/2021
6A961B,earnings,100,50,2/3/2021
6D156D,legal-issues-defendant,100,22,2/3/2021
6D156D,legal-issues-defendant,100,22,2/3/2021
6.00E+19,partnership,100,61,2/3/2021
6EB9DA,earnings,100,50,2/3/2021
6EB9DA,earnings,100,50,2/3/2021
6EB9DA,earnings,100,50,2/3/2021
6EB9DA,earnings,100,50,2/3/2021
6ED519,executive-appointment,100,54,2/3/2021
6F39FC,conference-call,100,50,2/3/2021
71E2EF,earnings,100,50,2/3/2021
722DE3,acquisition-acquirer,100,49,2/3/2021
7262F2,earnings,100,50,2/3/2021
7273FF,earnings,100,50,2/3/2021
73A213,earnings,100,50,2/3/2021
73BCBA,conference-call,100,50,2/3/2021
73C521,dividend,100,50,2/3/2021
750DFF,acquisition-acquirer,100,49,2/3/2021
751C8D,note-sale,100,52,2/3/2021
7A2A49,earnings,100,50,2/3/2021
7B4B91,dividend,100,50,2/3/2021
7C62A3,earnings,100,50,2/3/2021
7D5FD6,dividend,100,50,2/3/2021
7E1D5D,earnings,100,50,2/3/2021
7E3390,executive-appointment,100,54,2/3/2021
8.10E+32,award,100,58,2/3/2021
8.10E+32,earnings,100,50,2/3/2021
810FAD,partnership,100,61,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
810FAD,revenue-up,100,69,2/3/2021
82C202,earnings,100,50,2/3/2021
87486A,dividend,100,50,2/3/2021
8AC65D,conference-participant,100,50,2/3/2021
8AC740,conference-call,100,50,2/3/2021
8DA42F,conference-call,100,50,2/3/2021
8DCBBB,earnings,100,50,2/3/2021
8E4F9A,public-offering,100,43,2/3/2021
8EF425,earnings,100,50,2/3/2021
8EF425,earnings,100,50,2/3/2021
8EF425,earnings,100,50,2/3/2021
8EF425,earnings,100,50,2/3/2021
8EF425,earnings,100,50,2/3/2021
8EF425,earnings,100,50,2/3/2021
8F6995,conference-call,100,50,2/3/2021
8FE7A5,earnings,100,50,2/3/2021
949625,dividend,100,50,2/3/2021
96A2D3,earnings,100,50,2/3/2021
98CAED,acquisition-completed-acquirer,100,49,2/3/2021
990AD0,conference-organizer,100,57,2/3/2021
99B61C,public-offering,100,43,2/3/2021
9AF3DC,partnership,100,61,2/3/2021
9B0C9C,earnings,100,50,2/3/2021
9D5D35,earnings,100,50,2/3/2021
9EA947,business-contract,100,69,2/3/2021
9FA83B,earnings,100,50,2/3/2021
9FB4B7,public-offering,100,43,2/3/2021
A05C43,earnings,100,50,2/3/2021
A072C4,executive-appointment,100,54,2/3/2021
A3230E,conference-participant,100,50,2/3/2021
A350C1,dividend,100,50,2/3/2021
A5195E,regulatory-product-approval-granted,100,81,2/3/2021
A631A3,partnership,100,61,2/3/2021
A6ABE9,earnings,100,50,2/3/2021
A70BF5,earnings,100,50,2/3/2021
A70BF5,earnings,100,50,2/3/2021
A70BF5,earnings,100,50,2/3/2021
A70BF5,earnings,100,50,2/3/2021
A70BF5,earnings,100,50,2/3/2021
A70BF5,earnings,100,50,2/3/2021
A7102F,conference-call,100,50,2/3/2021
A746F6,executive-appointment,100,54,2/3/2021
A75D43,earnings,100,50,2/3/2021
A80FE0,conference-call,100,50,2/3/2021
AAC8B6,conference-call,100,50,2/3/2021
AAC8B6,conference-call,100,50,2/3/2021
AB4A7E,product-release,100,64,2/3/2021
AB7F05,earnings,100,50,2/3/2021
AC642C,earnings,100,50,2/3/2021
AC642C,earnings,100,50,2/3/2021
AD1ACF,legal-issues-defendant,100,22,2/3/2021
AD1ACF,legal-issues-defendant,100,22,2/3/2021
AD1ACF,legal-issues-defendant,100,22,2/3/2021
AD23DE,conference-call,100,50,2/3/2021
AD23DE,executive-appointment,100,54,2/3/2021
AD3C93,earnings,100,50,2/3/2021
AE4125,partnership,100,61,2/3/2021
AECCA9,conference-call,100,50,2/3/2021
AEF2C3,conference-call,100,50,2/3/2021
AFEC35,earnings,100,50,2/3/2021
B08C51,acquisition-acquirer,100,49,2/3/2021
B0FE08,dividend,100,50,2/3/2021
B0FE08,earnings-up,100,68,2/3/2021
B0FE08,earnings-up,100,68,2/3/2021
B0FE08,earnings-up,100,68,2/3/2021
B0FE08,earnings-up,100,68,2/3/2021
B2256A,debt-extension-recipient,100,73,2/3/2021
B3ED62,product-release,100,64,2/3/2021
B48FC9,earnings,100,50,2/3/2021
B7FA9B,conference-call,100,50,2/3/2021
B83BCE,earnings,100,50,2/3/2021
B8EF97,revenues,100,50,2/3/2021
B8F71F,note-sale,100,52,2/3/2021
BA0442,credit-extension-recipient,100,69,2/3/2021
BAAA60,earnings,100,50,2/3/2021
BB127B,partnership,100,61,2/3/2021
BBF349,legal-issues-defendant,100,22,2/3/2021
BC5680,earnings,100,50,2/3/2021
BFE02C,conference-participant,100,50,2/3/2021
C0BA36,award,100,58,2/3/2021
C188F8,earnings,100,50,2/3/2021
C3DE7D,earnings,100,50,2/3/2021
C7AE14,earnings,100,50,2/3/2021
C941DC,earnings,100,50,2/3/2021
C941DC,public-offering,100,43,2/3/2021
C97B2D,earnings,100,50,2/3/2021
C98CDB,earnings,100,50,2/3/2021
CBB77B,business-contract,100,69,2/3/2021
CBB77B,business-contract,100,69,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CD4DA8,earnings,100,50,2/3/2021
CDAB24,earnings,100,50,2/3/2021
CE96E7,conference-participant,100,50,2/3/2021
CFF15D,earnings,100,50,2/3/2021
CFF15D,earnings,100,50,2/3/2021
D06755,earnings,100,50,2/3/2021
D42DBA,executive-appointment,100,54,2/3/2021
D4463B,dividend,100,50,2/3/2021
D56D6D,earnings,100,50,2/3/2021
D6489C,product-release,100,64,2/3/2021
D82EF3,trading-halt,100,43,2/3/2021
D82EF3,trading-resumed,100,58,2/3/2021
D854DD,earnings,100,50,2/3/2021
D8ECA1,earnings,100,50,2/3/2021
D90F43,acquisition-acquirer,100,49,2/3/2021
D9164D,earnings,100,50,2/3/2021
D96202,award,100,58,2/3/2021
DCD97F,executive-appointment,100,54,2/3/2021
E09556,patent-awarded,100,72,2/3/2021
E09E2B,conference-call,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E1E36F,earnings,100,50,2/3/2021
E3A829,conference-participant,100,50,2/3/2021
E3E68E,award,100,58,2/3/2021
E3E68E,award,100,58,2/3/2021
E5D914,earnings,100,50,2/3/2021
E5D914,earnings,100,50,2/3/2021
E6A53A,earnings,100,50,2/3/2021
E6A53A,earnings,100,50,2/3/2021
E6A53A,earnings,100,50,2/3/2021
E8B21D,earnings,100,50,2/3/2021
E90C84,conference-participant,100,50,2/3/2021
E96E0B,legal-issues-defendant,100,22,2/3/2021
E96E0B,legal-issues-defendant,100,22,2/3/2021
EA62FC,conference-call,100,50,2/3/2021
EBC84C,earnings,100,50,2/3/2021
ED2A5E,earnings,100,50,2/3/2021
F02170,acquisition-interest-acquirer,100,46,2/3/2021
F02170,acquisition-interest-acquirer,100,46,2/3/2021
F3FCC3,earnings-up,100,68,2/3/2021
F3FCC3,earnings,100,50,2/3/2021
F3FCC3,earnings,100,50,2/3/2021
F3FCC3,earnings,100,50,2/3/2021
F3FCC3,earnings,100,50,2/3/2021
F40EE2,dividend-up,100,81,2/3/2021
F40EE2,dividend-up,100,81,2/3/2021
F40EE2,executive-appointment,100,54,2/3/2021
F40EE2,executive-appointment,100,54,2/3/2021
F4CDA3,earnings,100,50,2/3/2021
F702CA,product-price-raise,100,57,2/3/2021
F7902B,earnings,100,50,2/3/2021
F80389,business-contract,100,69,2/3/2021
F80389,note-sale,100,52,2/3/2021
F85CC0,earnings,100,50,2/3/2021
F85CC0,earnings,100,50,2/3/2021
F8BA6C,patent-awarded,100,72,2/3/2021
FA35C6,earnings,100,50,2/3/2021
FAAFA2,public-offering,100,43,2/3/2021
FC80E6,conference-call,100,50,2/3/2021
9397,earnings,100,50,2/4/2021
13528,dividend,100,50,2/4/2021
0142B5,earnings-per-share-positive,100,69,2/4/2021
0157B1,product-release,100,64,2/4/2021
01D03F,earnings,100,50,2/4/2021
01D03F,earnings,100,50,2/4/2021
0358AF,revenue-up,100,69,2/4/2021
0358AF,revenue-up,100,69,2/4/2021
0358AF,revenue-up,100,69,2/4/2021
48590,earnings,100,50,2/4/2021
048B70,earnings,100,50,2/4/2021
048B70,earnings,100,50,2/4/2021
048B70,earnings,100,50,2/4/2021
55018,dividend,100,50,2/4/2021
0560D8,conference-participant,100,50,2/4/2021
0624BE,earnings,100,50,2/4/2021
07EC43,conference-participant,100,50,2/4/2021
95294,earnings,100,50,2/4/2021
09DE1F,earnings,100,50,2/4/2021
0A59F8,partnership,100,61,2/4/2021
0B13E8,executive-appointment,100,54,2/4/2021
0BC17A,earnings,100,50,2/4/2021
0BC17A,dividend-up,100,55,2/4/2021
0BC29E,acquisition-acquiree,100,76,2/4/2021
0DC050,earnings,100,50,2/4/2021
0F65C9,dividend,100,50,2/4/2021
119CB6,earnings-per-share-positive,100,69,2/4/2021
11AEDE,conference-participant,100,50,2/4/2021
1201B5,earnings,100,50,2/4/2021
131443,earnings,100,50,2/4/2021
1348C9,executive-appointment,100,54,2/4/2021
139303,earnings,100,50,2/4/2021
143C52,partnership,100,61,2/4/2021
15A388,conference-participant,100,50,2/4/2021
1.79E+10,conference-call,100,50,2/4/2021
182BE7,conference-call,100,50,2/4/2021
1921DD,partnership,100,61,2/4/2021
1A5D5D,donation,100,54,2/4/2021
1AF7E2,conference-call,100,50,2/4/2021
1B16C1,conference-call,100,50,2/4/2021
1CD4B5,executive-appointment,100,54,2/4/2021
1E68B3,acquisition-acquirer,100,49,2/4/2021
1EBF8D,executive-resignation,100,44,2/4/2021
1EBF8D,executive-resignation,100,44,2/4/2021
1EBF8D,earnings,100,50,2/4/2021
1F19C8,revenue-up,100,83,2/4/2021
1F19C8,revenue-up,100,83,2/4/2021
1F19C8,revenue-up,100,83,2/4/2021
1F19C8,revenue-up,100,83,2/4/2021
1F19C8,revenue-up,100,83,2/4/2021
1F19C8,revenue-up,100,83,2/4/2021
1F464F,earnings,100,50,2/4/2021
1FA886,business-contract,100,69,2/4/2021
1FAF22,earnings,100,50,2/4/2021
222BF9,dividend,100,50,2/4/2021
225CA2,executive-appointment,100,54,2/4/2021
2262BD,earnings,100,50,2/4/2021
227F04,conference-participant,100,50,2/4/2021
228D42,executive-appointment,100,54,2/4/2021
228D42,partnership,100,61,2/4/2021
2491BC,partnership,100,61,2/4/2021
253604,conference-participant,100,50,2/4/2021
26D8ED,earnings,100,50,2/4/2021
270B78,earnings,100,50,2/4/2021
284289,earnings,100,50,2/4/2021
28AF37,award,100,58,2/4/2021
2920D5,dividend-up,100,81,2/4/2021
292388,conference-participant,100,50,2/4/2021
2A1009,earnings,100,50,2/4/2021
2A17B1,earnings-positive,100,69,2/4/2021
2A17B1,earnings-positive,100,69,2/4/2021
2A17B1,earnings-positive,100,69,2/4/2021
2A17B1,earnings-positive,100,69,2/4/2021
2EB88B,revenues,100,50,2/4/2021
2F9304,earnings,100,50,2/4/2021
2FF046,earnings,100,50,2/4/2021
2FF046,earnings,100,50,2/4/2021
2FF046,earnings,100,50,2/4/2021
2FF046,earnings,100,50,2/4/2021
314D88,earnings,100,50,2/4/2021
3159AA,earnings,100,50,2/4/2021
3159AA,dividend,100,50,2/4/2021
3224CC,earnings,100,50,2/4/2021
339F20,earnings,100,50,2/4/2021
343996,earnings-up,100,68,2/4/2021
343996,earnings-up,100,68,2/4/2021
35F4B5,earnings,100,50,2/4/2021
367E1C,earnings,100,50,2/4/2021
37020C,dividend,100,50,2/4/2021
372037,partnership,100,61,2/4/2021
3.73E+87,partnership,100,61,2/4/2021
385DD4,facility-open,100,65,2/4/2021
3BE00F,earnings,100,50,2/4/2021
3DED49,dividend,100,50,2/4/2021
3F4668,earnings,100,50,2/4/2021
3F868D,earnings,100,50,2/4/2021
3FBC9B,earnings,100,50,2/4/2021
3FBC9B,earnings,100,50,2/4/2021
3FBC9B,earnings,100,50,2/4/2021
41785E,regulatory-product-approval-granted,100,81,2/4/2021
41785E,dividend,100,50,2/4/2021
44A4FC,business-contract,100,69,2/4/2021
44ED36,earnings,100,50,2/4/2021
44ED36,earnings,100,50,2/4/2021
44ED36,earnings,100,50,2/4/2021
44ED36,earnings,100,50,2/4/2021
44ED36,earnings,100,50,2/4/2021
44ED36,earnings,100,50,2/4/2021
4595EF,earnings,100,50,2/4/2021
47752F,dividend,100,50,2/4/2021
48F795,earnings,100,50,2/4/2021
49F4D0,earnings,100,50,2/4/2021
4A6F00,partnership,100,61,2/4/2021
4A6F00,partnership,100,61,2/4/2021
4A6F00,partnership,100,61,2/4/2021
4A6F00,partnership,100,61,2/4/2021
4A6F00,partnership,100,61,2/4/2021
4AC91D,earnings,100,50,2/4/2021
4B3676,conference-participant,100,50,2/4/2021
4B7006,earnings,100,50,2/4/2021
4BDCA7,conference-participant,100,50,2/4/2021
4C2F17,conference-participant,100,50,2/4/2021
4EE167,earnings,100,50,2/4/2021
4EEE7E,earnings,100,50,2/4/2021
50070E,conference-organizer,100,57,2/4/2021
50070E,conference-organizer,100,57,2/4/2021
514067,conference-participant,100,50,2/4/2021
519FE0,earnings,100,50,2/4/2021
51D876,executive-appointment,100,54,2/4/2021
52015A,conference-call,100,50,2/4/2021
5225A4,public-offering,100,43,2/4/2021
5225A4,public-offering,100,43,2/4/2021
52FB2F,earnings,100,50,2/4/2021
53C421,earnings,100,50,2/4/2021
548AC0,earnings,100,50,2/4/2021
55ACCB,earnings,100,50,2/4/2021
55C9B5,partnership,100,61,2/4/2021
562853,dividend,100,50,2/4/2021
567F3D,earnings,100,50,2/4/2021
567F3D,earnings,100,50,2/4/2021
567F3D,earnings,100,50,2/4/2021
567F3D,earnings,100,50,2/4/2021
567F3D,earnings,100,50,2/4/2021
567F3D,earnings,100,50,2/4/2021
56EA2B,note-sale,100,52,2/4/2021
57356F,earnings,100,50,2/4/2021
57356F,earnings,100,50,2/4/2021
57356F,earnings,100,50,2/4/2021
586FFD,revenues,100,50,2/4/2021
586FFD,revenues,100,50,2/4/2021
59872F,conference-call,100,50,2/4/2021
59DB8C,earnings,100,50,2/4/2021
5B7739,conference-call,100,50,2/4/2021
5D0337,earnings,100,50,2/4/2021
5DD486,dividend,100,50,2/4/2021
5DD486,executive-appointment,100,54,2/4/2021
5EF130,earnings,100,50,2/4/2021
5EF130,earnings,100,50,2/4/2021
5EF130,earnings,100,50,2/4/2021
5F9CE3,dividend-up,100,61,2/4/2021
5F9CE3,earnings,100,50,2/4/2021
619882,partnership,100,61,2/4/2021
62EFEE,dividend,100,50,2/4/2021
62EFEE,earnings-up,100,68,2/4/2021
63F892,earnings,100,50,2/4/2021
64E615,earnings,100,50,2/4/2021
665618,conference-call,100,50,2/4/2021
66749D,earnings,100,50,2/4/2021
6810DE,clinical-trials-positive,100,87,2/4/2021
68BA15,earnings,100,50,2/4/2021
693ECD,earnings,100,50,2/4/2021
6ABCB8,earnings,100,50,2/4/2021
6B0784,earnings,100,50,2/4/2021
6B5379,earnings,100,50,2/4/2021
6B5379,earnings,100,50,2/4/2021
6B5379,earnings,100,50,2/4/2021
6B5379,earnings,100,50,2/4/2021
6C987C,buybacks,100,74,2/4/2021
6D156D,legal-issues-defendant,100,22,2/4/2021
6D156D,legal-issues-defendant,100,22,2/4/2021
6D2BF6,earnings,100,50,2/4/2021
6DDA15,executive-appointment,100,54,2/4/2021
6.00E+19,earnings,100,50,2/4/2021
6E705B,partnership,100,61,2/4/2021
6E7060,executive-appointment,100,54,2/4/2021
6F0096,conference-call,100,50,2/4/2021
6F92A9,earnings,100,50,2/4/2021
70FCEF,earnings,100,50,2/4/2021
719477,earnings,100,50,2/4/2021
719477,earnings,100,50,2/4/2021
719477,earnings,100,50,2/4/2021
72C2CE,conference-call,100,50,2/4/2021
72CB93,earnings,100,50,2/4/2021
747219,earnings,100,50,2/4/2021
766047,earnings,100,50,2/4/2021
7712CB,executive-salary-increase,100,44,2/4/2021
7823A3,earnings,100,50,2/4/2021
791D59,conference-participant,100,50,2/4/2021
793C11,earnings,100,50,2/4/2021
7999F3,executive-appointment,100,54,2/4/2021
7A10FF,conference-participant,100,50,2/4/2021
7A10FF,dividend,100,50,2/4/2021
7B9212,revenues,100,50,2/4/2021
7BAAE7,earnings,100,50,2/4/2021
7BAAE7,earnings,100,50,2/4/2021
7CD98F,earnings,100,50,2/4/2021
7D85A9,earnings,100,50,2/4/2021
7DA412,earnings,100,50,2/4/2021
81A88D,earnings,100,50,2/4/2021
8.10E+205,earnings,100,50,2/4/2021
82E58A,earnings,100,50,2/4/2021
83598E,earnings,100,50,2/4/2021
837C04,executive-appointment,100,54,2/4/2021
8.40E+120,clinical-trials-positive,100,87,2/4/2021
8614A2,earnings,100,50,2/4/2021
86A1B9,earnings,100,50,2/4/2021
873DB9,earnings,100,50,2/4/2021
873DB9,earnings,100,50,2/4/2021
873DB9,earnings,100,50,2/4/2021
873DB9,earnings,100,50,2/4/2021
877C0C,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8B1F37,earnings,100,50,2/4/2021
8D4AE6,dividend,100,50,2/4/2021
8DE74B,dividend,100,50,2/4/2021
8E0E32,earnings,100,50,2/4/2021
8E4F9A,public-offering,100,43,2/4/2021
8E82A6,public-offering,100,43,2/4/2021
92D757,earnings,100,50,2/4/2021
934CC3,executive-appointment,100,54,2/4/2021
93965C,earnings,100,50,2/4/2021
945DE6,trading-listing,100,61,2/4/2021
94637C,earnings,100,50,2/4/2021
94756D,earnings,100,50,2/4/2021
9548BB,earnings-per-share-positive,100,69,2/4/2021
96B4FF,earnings,100,50,2/4/2021
979451,earnings,100,50,2/4/2021
9810C0,earnings,100,50,2/4/2021
9.86E+03,award,100,58,2/4/2021
98D33E,dividend,100,50,2/4/2021
990AD0,legal-issues-defendant,100,22,2/4/2021
990AD0,conference-organizer,100,57,2/4/2021
9.97E+09,earnings,100,50,2/4/2021
9E91C6,earnings,100,50,2/4/2021
9E98F2,earnings,100,50,2/4/2021
9E98F2,earnings,100,50,2/4/2021
9E98F2,earnings,100,50,2/4/2021
9F03CF,earnings,100,50,2/4/2021
9F03CF,dividend,100,50,2/4/2021
9F71E5,dividend-up,100,60,2/4/2021
A1E3B3,partnership,100,61,2/4/2021
A1E3B3,partnership,100,61,2/4/2021
A3AAA5,earnings,100,50,2/4/2021
A403CF,earnings,100,50,2/4/2021
A403CF,dividend,100,50,2/4/2021
A6213D,investment-investor,100,55,2/4/2021
A6213D,investment-investor,100,55,2/4/2021
A6ABE9,business-contract,100,69,2/4/2021
A753BB,revenues,100,50,2/4/2021
A79F7D,public-offering,100,43,2/4/2021
A7CCF0,earnings,100,50,2/4/2021
AB4A7E,conference-call,100,50,2/4/2021
ABE7DC,executive-appointment,100,54,2/4/2021
AC7C4F,award,100,58,2/4/2021
AC7C4F,conference-participant,100,50,2/4/2021
AD1ACF,legal-issues-defendant,100,22,2/4/2021
AD1ACF,legal-issues-defendant,100,22,2/4/2021
AD1ACF,legal-issues-defendant,100,22,2/4/2021
AD1ACF,product-release,100,64,2/4/2021
AD23DE,dividend,100,50,2/4/2021
AD3C93,conference-participant,100,50,2/4/2021
AEFC90,earnings,100,50,2/4/2021
AFBEB4,product-release,100,64,2/4/2021
AFD7DD,executive-appointment,100,54,2/4/2021
AFD7DD,executive-appointment,100,54,2/4/2021
AFDF2E,executive-appointment,100,54,2/4/2021
AFF7B4,earnings,100,50,2/4/2021
AFF7B4,earnings,100,50,2/4/2021
AFF7B4,earnings,100,50,2/4/2021
AFF7B4,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B4C673,earnings,100,50,2/4/2021
B642E8,earnings,100,50,2/4/2021
B8F71F,executive-appointment,100,54,2/4/2021
BB0787,earnings,100,50,2/4/2021
BB07E4,dividend,100,50,2/4/2021
BB127B,conference-call,100,50,2/4/2021
BB88B6,conference-participant,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBBB41,earnings,100,50,2/4/2021
BBF349,earnings,100,50,2/4/2021
BD8517,partnership,100,61,2/4/2021
BF79F5,conference-call,100,50,2/4/2021
C1114B,conference-call,100,50,2/4/2021
C2F597,earnings,100,50,2/4/2021
C4706C,earnings,100,50,2/4/2021
C4A241,earnings,100,50,2/4/2021
C4A241,earnings,100,50,2/4/2021
C4A241,earnings,100,50,2/4/2021
C4A241,earnings,100,50,2/4/2021
C4A241,earnings,100,50,2/4/2021
C4FBDC,note-sale,100,52,2/4/2021
C4FBDC,note-sale,100,52,2/4/2021
C564E4,conference-call,100,50,2/4/2021
C5C0E9,earnings,100,50,2/4/2021
C5D2AE,earnings,100,50,2/4/2021
C65004,earnings,100,50,2/4/2021
C659EB,dividend,100,50,2/4/2021
C85A72,partnership,100,61,2/4/2021
C85A72,partnership,100,61,2/4/2021
C9E4EC,earnings,100,50,2/4/2021
CA1620,earnings,100,50,2/4/2021
CAC8D0,facility-open,100,65,2/4/2021
CC35BE,earnings,100,50,2/4/2021
CD2DA4,executive-resignation,100,44,2/4/2021
CDAF5B,conference-call,100,50,2/4/2021
CDFCC9,earnings,100,50,2/4/2021
CDFCC9,earnings,100,50,2/4/2021
CDFCC9,earnings,100,50,2/4/2021
CDFCC9,earnings,100,50,2/4/2021
CDFCC9,earnings,100,50,2/4/2021
CDFCC9,dividend-up,100,81,2/4/2021
CEC5B9,earnings,100,50,2/4/2021
CEC5B9,earnings,100,50,2/4/2021
CEDFD5,note-sale,100,52,2/4/2021
D17F7E,earnings,100,50,2/4/2021
D17F7E,earnings,100,50,2/4/2021
D17F7E,earnings,100,50,2/4/2021
D17F7E,earnings,100,50,2/4/2021
D17F7E,earnings,100,50,2/4/2021
D20C8F,earnings,100,50,2/4/2021
D25249,conference-call,100,50,2/4/2021
D29B44,earnings,100,50,2/4/2021
D29F43,conference-call,100,50,2/4/2021
D4AC65,partnership,100,61,2/4/2021
D518D8,conference-call,100,50,2/4/2021
D5938F,earnings,100,50,2/4/2021
D6489C,partnership,100,61,2/4/2021
D69D42,earnings,100,50,2/4/2021
D78BF1,earnings,100,50,2/4/2021
D78BF1,earnings,100,50,2/4/2021
D78BF1,earnings,100,50,2/4/2021
D78BF1,earnings,100,50,2/4/2021
D78BF1,earnings,100,50,2/4/2021
D7918D,earnings,100,50,2/4/2021
D88EF3,executive-appointment,100,54,2/4/2021
D8F347,dividend,100,50,2/4/2021
DA48E4,earnings-per-share,100,50,2/4/2021
DAFED3,earnings,100,50,2/4/2021
DB5CA5,executive-appointment,100,54,2/4/2021
DC5299,operating-earnings,100,50,2/4/2021
DD1BA1,partnership,100,61,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
DD1BA1,earnings,100,50,2/4/2021
E05DC8,earnings,100,50,2/4/2021
E074A0,earnings,100,50,2/4/2021
E07573,acquisition-acquirer,100,49,2/4/2021
E07573,acquisition-acquirer,100,49,2/4/2021
E09997,business-contract,100,69,2/4/2021
E0D3BA,earnings,100,50,2/4/2021
E114F4,earnings,100,50,2/4/2021
E114F4,earnings,100,50,2/4/2021
E114F4,earnings,100,50,2/4/2021
E114F4,earnings,100,50,2/4/2021
E19A99,earnings,100,50,2/4/2021
E2CB7B,earnings,100,50,2/4/2021
E2CFD2,conference-call,100,50,2/4/2021
E30A8F,executive-appointment,100,54,2/4/2021
E38906,partnership,100,61,2/4/2021
E49AA3,earnings,100,50,2/4/2021
E4CE73,product-release,100,64,2/4/2021
E5752F,earnings-up,100,68,2/4/2021
E70531,legal-issues-defendant,100,22,2/4/2021
E8A49A,executive-appointment,100,54,2/4/2021
E94704,earnings,100,50,2/4/2021
E96E0B,legal-issues-defendant,100,22,2/4/2021
EA79C7,conference-participant,100,50,2/4/2021
ECF4F8,earnings,100,50,2/4/2021
EEEA9F,earnings,100,50,2/4/2021
EF5BED,partnership,100,61,2/4/2021
F179ED,partnership,100,61,2/4/2021
F294DD,dividend,100,50,2/4/2021
F2BC3D,earnings,100,50,2/4/2021
F44EA2,earnings,100,50,2/4/2021
F46EC9,earnings,100,50,2/4/2021
F47871,regulatory-product-approval-granted,100,81,2/4/2021
F47871,earnings,100,50,2/4/2021
F4F46F,earnings,100,50,2/4/2021
F51DB0,conference-call,100,50,2/4/2021
F58C23,conference-organizer,100,57,2/4/2021
F6E248,earnings,100,50,2/4/2021
F6E248,dividend-up,100,54,2/4/2021
F748C7,partnership,100,61,2/4/2021
