rp_entity_id,category,relevance,ess,rpna_date_utc
837C04,earnings,100,50,1/28/2020
837C04,earnings,100,50,1/28/2020
837C04,earnings,100,50,1/28/2020
837C04,earnings,100,50,1/28/2020
859D62,dividend,100,50,1/28/2020
86A1B9,partnership,100,61,1/28/2020
86A1B9,partnership,100,61,1/28/2020
881190,conference-call,100,50,1/28/2020
8A8E41,award,100,58,1/28/2020
8C311A,earnings,100,50,1/28/2020
8CF6DD,executive-appointment,100,54,1/28/2020
8CF6DD,dividend-up,100,81,1/28/2020
8D4486,dividend,100,50,1/28/2020
8D4486,dividend,100,50,1/28/2020
8E82A6,index-listing,100,76,1/28/2020
8F6995,conference-call,100,50,1/28/2020
925759,clinical-trials-positive,100,87,1/28/2020
92D6A5,revenues,100,50,1/28/2020
92D757,partnership,100,61,1/28/2020
92D757,earnings,100,50,1/28/2020
9.36E+10,executive-appointment,100,54,1/28/2020
95F59E,earnings,100,50,1/28/2020
9673BD,conference-participant,100,50,1/28/2020
96F126,earnings,100,50,1/28/2020
972356,earnings,100,50,1/28/2020
986AF6,earnings,100,50,1/28/2020
986AF6,earnings,100,50,1/28/2020
986AF6,earnings,100,50,1/28/2020
98CEBB,partnership,100,61,1/28/2020
990AD0,executive-appointment,100,54,1/28/2020
997348,earnings,100,50,1/28/2020
997348,earnings,100,50,1/28/2020
9C8BC3,conference-call,100,50,1/28/2020
9CA619,executive-appointment,100,54,1/28/2020
9D2790,product-release,100,64,1/28/2020
9D56F2,earnings,100,50,1/28/2020
9D56F2,earnings,100,50,1/28/2020
9D56F2,earnings,100,50,1/28/2020
9D56F2,earnings,100,50,1/28/2020
9D56F2,earnings,100,50,1/28/2020
9DDE1B,dividend,100,50,1/28/2020
9EA947,conference-call,100,50,1/28/2020
9F5997,legal-issues-defendant,100,22,1/28/2020
A01200,conference-participant,100,50,1/28/2020
A15C71,earnings,100,50,1/28/2020
A1A317,earnings,100,50,1/28/2020
A1A317,earnings,100,50,1/28/2020
A1A317,earnings,100,50,1/28/2020
A1A317,earnings,100,50,1/28/2020
A5A4F5,executive-resignation,100,44,1/28/2020
A5A4F5,executive-resignation,100,44,1/28/2020
A60354,conference-call,100,50,1/28/2020
A65325,dividend-up,100,81,1/28/2020
A65325,earnings-positive,100,69,1/28/2020
A80FE0,conference-call,100,50,1/28/2020
A8CBDA,executive-appointment,100,54,1/28/2020
A99576,earnings,100,50,1/28/2020
AD3C93,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AE4EEB,earnings,100,50,1/28/2020
AFF7B4,executive-appointment,100,54,1/28/2020
B1B10C,earnings,100,50,1/28/2020
B1B10C,public-offering,100,43,1/28/2020
B2DAF6,earnings,100,50,1/28/2020
B303A6,dividend,100,50,1/28/2020
B303A6,legal-issues-defendant,100,22,1/28/2020
B3ED62,conference-call,100,50,1/28/2020
B4703C,earnings-per-share-positive,100,69,1/28/2020
B4703C,earnings-positive,100,69,1/28/2020
B4703C,earnings-positive,100,69,1/28/2020
B5766D,dividend,100,50,1/28/2020
B614F8,public-offering,100,43,1/28/2020
B8F71F,earnings,100,50,1/28/2020
BB88B6,acquisition-acquirer,100,49,1/28/2020
BCE9DA,earnings,100,50,1/28/2020
BCE9DA,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BDEF34,earnings,100,50,1/28/2020
BFCACF,earnings,100,50,1/28/2020
BFEA04,conference-call,100,50,1/28/2020
C29715,earnings,100,50,1/28/2020
C41C25,dividend,100,50,1/28/2020
C659EB,unit-acquisition-acquirer,100,49,1/28/2020
C659EB,earnings,100,50,1/28/2020
C659EB,earnings,100,50,1/28/2020
C659EB,earnings,100,50,1/28/2020
C659EB,earnings,100,50,1/28/2020
C72B8F,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C81E00,earnings,100,50,1/28/2020
C8923A,public-offering,100,43,1/28/2020
C9C62A,earnings,100,50,1/28/2020
CBA33B,dividend,100,50,1/28/2020
CD06A2,dividend-up,100,81,1/28/2020
CDC217,conference-participant,100,50,1/28/2020
CE2791,conference-call,100,50,1/28/2020
CF6A5A,earnings,100,50,1/28/2020
D0DFE5,earnings,100,50,1/28/2020
D1344A,earnings,100,50,1/28/2020
D33270,business-contract,100,69,1/28/2020
D3CEDF,conference-call,100,50,1/28/2020
D63B0F,conference-call,100,50,1/28/2020
D75910,award,100,58,1/28/2020
D8442A,earnings-up,100,68,1/28/2020
D8442A,earnings-up,100,68,1/28/2020
D9CAF0,earnings,100,50,1/28/2020
DA0CB8,dividend,100,50,1/28/2020
DAC66A,earnings,100,50,1/28/2020
DAFED3,earnings,100,50,1/28/2020
DB396B,legal-issues-defendant,100,22,1/28/2020
DB7FA7,earnings-positive,100,69,1/28/2020
DB7FA7,earnings-up,100,68,1/28/2020
DB7FA7,earnings-up,100,68,1/28/2020
DB7FA7,earnings-up,100,68,1/28/2020
DB7FA7,earnings-up,100,68,1/28/2020
DB7FA7,earnings-up,100,68,1/28/2020
DB7FA7,earnings-up,100,68,1/28/2020
DC1405,earnings,100,50,1/28/2020
DC2F77,dividend-up,100,81,1/28/2020
DC486E,earnings,100,50,1/28/2020
DD0F15,legal-issues-defendant,100,22,1/28/2020
DD3BB1,executive-appointment,100,54,1/28/2020
DD3BB1,executive-appointment,100,54,1/28/2020
DF11D9,earnings,100,50,1/28/2020
DF11D9,earnings,100,50,1/28/2020
DF11D9,earnings,100,50,1/28/2020
DF11D9,earnings,100,50,1/28/2020
DF11D9,earnings,100,50,1/28/2020
DF11D9,earnings,100,50,1/28/2020
DF18E6,clinical-trials,100,56,1/28/2020
DF8855,earnings,100,50,1/28/2020
E10D31,conference-call,100,50,1/28/2020
E10D31,conference-call,100,50,1/28/2020
E124EB,award,100,58,1/28/2020
E21871,dividend,100,50,1/28/2020
E5F0A8,earnings,100,50,1/28/2020
E8846E,dividend,100,50,1/28/2020
E9C7C0,partnership,100,61,1/28/2020
E9E6FD,earnings,100,50,1/28/2020
E9FF33,earnings,100,50,1/28/2020
EAEBF3,conference-call,100,50,1/28/2020
EBD89A,earnings,100,50,1/28/2020
ED79D9,conference-call,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EDF5CA,earnings,100,50,1/28/2020
EEEA9F,legal-issues-defendant,100,22,1/28/2020
EF76C8,dividend,100,50,1/28/2020
F0027C,public-offering,100,43,1/28/2020
F0B877,facility-open,100,65,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F294DD,earnings,100,50,1/28/2020
F57F6F,executive-appointment,100,54,1/28/2020
F57F6F,executive-appointment,100,54,1/28/2020
F57F6F,conference-participant,100,50,1/28/2020
F6E248,regulatory-product-approval-granted,100,81,1/28/2020
F793FA,earnings,100,50,1/28/2020
F85CC0,earnings,100,50,1/28/2020
F85CC0,earnings,100,50,1/28/2020
FB7724,earnings,100,50,1/28/2020
FC01C0,conference-call,100,50,1/28/2020
FC4550,earnings,100,50,1/28/2020
FD9A97,dividend,100,50,1/28/2020
003B70,executive-appointment,100,54,1/29/2020
20751,public-offering,100,43,1/29/2020
03CF95,earnings,100,50,1/29/2020
55018,dividend,100,50,1/29/2020
58828,earnings-per-share-up,100,82,1/29/2020
06C826,index-listing,100,76,1/29/2020
081AB9,earnings,100,50,1/29/2020
0986B5,earnings,100,50,1/29/2020
0A7650,buybacks,100,74,1/29/2020
0B4D10,earnings,100,50,1/29/2020
0B57D7,earnings,100,50,1/29/2020
0E2992,earnings-per-share-positive,100,69,1/29/2020
10AE08,partnership,100,61,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
1216D1,earnings-up,100,68,1/29/2020
126F95,earnings,100,50,1/29/2020
126F95,earnings,100,50,1/29/2020
126F95,earnings,100,50,1/29/2020
126F95,earnings,100,50,1/29/2020
12DE76,conference-call,100,50,1/29/2020
12E454,earnings,100,50,1/29/2020
157D9F,executive-appointment,100,54,1/29/2020
168A5D,unit-acquisition-acquiree,100,76,1/29/2020
168A5D,acquisition-acquiree,100,76,1/29/2020
1782D5,business-contract,100,69,1/29/2020
197019,dividend-up,100,81,1/29/2020
19BF16,earnings,100,50,1/29/2020
1DB833,fundraising,100,64,1/29/2020
1DDEDA,executive-appointment,100,54,1/29/2020
1E8A99,earnings,100,50,1/29/2020
1EC3E8,earnings-up,100,68,1/29/2020
200D8B,earnings,100,50,1/29/2020
2031CE,earnings,100,50,1/29/2020
2031CE,earnings,100,50,1/29/2020
2031CE,earnings,100,50,1/29/2020
2031CE,earnings,100,50,1/29/2020
2031CE,earnings,100,50,1/29/2020
2031CE,earnings,100,50,1/29/2020
221AD7,earnings,100,50,1/29/2020
228D42,product-release,100,64,1/29/2020
250BEE,dividend,100,50,1/29/2020
25102A,dividend,100,50,1/29/2020
25102A,earnings,100,50,1/29/2020
251988,earnings,100,50,1/29/2020
251988,earnings,100,50,1/29/2020
251988,earnings,100,50,1/29/2020
251988,earnings,100,50,1/29/2020
251988,earnings,100,50,1/29/2020
251988,earnings,100,50,1/29/2020
25A6CC,legal-issues-defendant,100,22,1/29/2020
264EB3,earnings,100,50,1/29/2020
264EB3,earnings,100,50,1/29/2020
2720AB,earnings,100,50,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
27BFA1,earnings-per-share-positive,100,69,1/29/2020
2A9C0A,earnings-positive,100,69,1/29/2020
2A9C0A,earnings,100,50,1/29/2020
2A9C0A,earnings,100,50,1/29/2020
2A9C0A,earnings,100,50,1/29/2020
2A9C0A,earnings,100,50,1/29/2020
2A9C0A,earnings,100,50,1/29/2020
2B7A40,earnings-per-share-positive,100,69,1/29/2020
2B7A40,earnings-positive,100,69,1/29/2020
2B7A40,earnings-positive,100,69,1/29/2020
2B7A40,earnings-positive,100,69,1/29/2020
2D2D43,earnings,100,50,1/29/2020
2D2D43,earnings,100,50,1/29/2020
2D2D43,earnings,100,50,1/29/2020
2D2D43,earnings,100,50,1/29/2020
2D2D43,earnings,100,50,1/29/2020
2D2D43,earnings,100,50,1/29/2020
2D485F,earnings,100,50,1/29/2020
2D5011,earnings,100,50,1/29/2020
2D643C,earnings,100,50,1/29/2020
2EB04E,partnership,100,61,1/29/2020
2F1299,dividend,100,50,1/29/2020
2F94A5,earnings,100,50,1/29/2020
31553A,earnings,100,50,1/29/2020
32CB22,earnings,100,50,1/29/2020
3696BF,earnings,100,50,1/29/2020
3798B9,earnings,100,50,1/29/2020
3A3447,dividend,100,50,1/29/2020
3DE4D1,executive-appointment,100,54,1/29/2020
3E149C,partnership,100,61,1/29/2020
416C55,earnings,100,50,1/29/2020
422A82,earnings,100,50,1/29/2020
422A82,earnings,100,50,1/29/2020
422A82,earnings,100,50,1/29/2020
43A74A,earnings,100,50,1/29/2020
447FC6,earnings,100,50,1/29/2020
447FC6,earnings,100,50,1/29/2020
45ABCC,earnings,100,50,1/29/2020
47752F,earnings,100,50,1/29/2020
4885C8,earnings,100,50,1/29/2020
494EB9,earnings,100,50,1/29/2020
49A344,executive-appointment,100,54,1/29/2020
4A5C8D,dividend,100,50,1/29/2020
4A6F00,partnership,100,61,1/29/2020
4A6F00,partnership,100,61,1/29/2020
4A6F00,partnership,100,61,1/29/2020
4C37C5,dividend,100,50,1/29/2020
4C37C5,executive-appointment,100,54,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4D7BD8,earnings,100,50,1/29/2020
4E7C1F,earnings,100,50,1/29/2020
4E7C1F,earnings,100,50,1/29/2020
4E7C1F,earnings,100,50,1/29/2020
50070E,conference-organizer,100,57,1/29/2020
53E575,partnership,100,61,1/29/2020
54A646,dividend,100,50,1/29/2020
55438C,earnings,100,50,1/29/2020
55438C,earnings,100,50,1/29/2020
55438C,earnings,100,50,1/29/2020
55438C,earnings,100,50,1/29/2020
55ACCB,product-release,100,64,1/29/2020
56632F,conference-call,100,50,1/29/2020
587EDF,earnings,100,50,1/29/2020
589F5A,earnings,100,50,1/29/2020
5D63F1,earnings,100,50,1/29/2020
5F2FF7,business-contract,100,69,1/29/2020
5F3E74,conference-call,100,50,1/29/2020
601785,executive-appointment,100,54,1/29/2020
60DD84,revenues,100,50,1/29/2020
60DD84,revenues,100,50,1/29/2020
60DD84,revenues,100,50,1/29/2020
62EFEE,dividend,100,50,1/29/2020
62EFEE,earnings-guidance,100,50,1/29/2020
62F41C,legal-issues-defendant,100,22,1/29/2020
63E8D5,earnings,100,50,1/29/2020
65CF8E,dividend,100,50,1/29/2020
65CF8E,dividend,100,50,1/29/2020
662682,earnings,100,50,1/29/2020
662682,dividend,100,50,1/29/2020
66ECFD,earnings,100,50,1/29/2020
673C9A,conference-call,100,50,1/29/2020
6ACFBF,earnings,100,50,1/29/2020
6CB7F9,conference-call,100,50,1/29/2020
6DDA15,legal-issues-defendant,100,22,1/29/2020
6EB9DA,dividend,100,50,1/29/2020
71B0CF,public-offering,100,43,1/29/2020
71E2EF,earnings,100,50,1/29/2020
722DE3,earnings-up,100,68,1/29/2020
722DE3,earnings,100,50,1/29/2020
728737,earnings,100,50,1/29/2020
732449,earnings,100,50,1/29/2020
735388,earnings,100,50,1/29/2020
73A213,earnings,100,50,1/29/2020
7.44E+09,dividend,100,50,1/29/2020
791EC1,business-contract,100,69,1/29/2020
7A10FF,earnings,100,50,1/29/2020
7A2A49,conference-call,100,50,1/29/2020
7A2A49,conference-call,100,50,1/29/2020
7A3633,earnings,100,50,1/29/2020
7A3633,partnership,100,61,1/29/2020
7A3633,partnership,100,61,1/29/2020
7AB859,earnings,100,50,1/29/2020
7AF5B8,public-offering,100,43,1/29/2020
7B6C88,earnings,100,50,1/29/2020
7B9AFA,earnings,100,50,1/29/2020
7C4F43,clinical-trials,100,56,1/29/2020
7C62A3,earnings,100,50,1/29/2020
7E1542,earnings,100,50,1/29/2020
7E3F8F,earnings,100,50,1/29/2020
7E62B5,earnings,100,50,1/29/2020
830BDB,conference-call,100,50,1/29/2020
83B1C8,patient-enrollment-complete,100,64,1/29/2020
83B1C8,patient-enrollment-complete,100,64,1/29/2020
84920B,earnings,100,50,1/29/2020
858942,earnings,100,50,1/29/2020
860AB6,conference-call,100,50,1/29/2020
860AB6,earnings,100,50,1/29/2020
8A8E41,earnings,100,50,1/29/2020
8A8E41,partnership,100,61,1/29/2020
8DCBBB,earnings,100,50,1/29/2020
8E93A4,dividend,100,50,1/29/2020
8EF425,earnings,100,50,1/29/2020
8EF425,earnings,100,50,1/29/2020
8EF425,earnings,100,50,1/29/2020
8EF425,earnings,100,50,1/29/2020
8EF425,earnings,100,50,1/29/2020
8EF425,earnings,100,50,1/29/2020
8FE7A5,earnings,100,50,1/29/2020
8FF2EF,earnings,100,50,1/29/2020
902255,earnings,100,50,1/29/2020
902670,dividend,100,50,1/29/2020
907ED2,earnings,100,50,1/29/2020
92D9C9,conference-call,100,50,1/29/2020
942165,dividend,100,50,1/29/2020
9.54E+32,earnings,100,50,1/29/2020
95C575,earnings,100,50,1/29/2020
96BFF4,executive-appointment,100,54,1/29/2020
977A1E,partnership,100,61,1/29/2020
98CEBB,partnership,100,61,1/29/2020
990AD0,dividend,100,50,1/29/2020
990AD0,conference-organizer,100,57,1/29/2020
9.92E+94,earnings,100,50,1/29/2020
9.92E+94,earnings,100,50,1/29/2020
9.92E+94,earnings,100,50,1/29/2020
9A02C4,earnings,100,50,1/29/2020
9A02C4,dividend,100,50,1/29/2020
9A602D,executive-appointment,100,54,1/29/2020
9BB35A,conference-call,100,50,1/29/2020
9D2790,partnership,100,61,1/29/2020
9E3224,earnings,100,50,1/29/2020
9EED50,earnings-up,100,68,1/29/2020
A6213D,partnership,100,61,1/29/2020
A6ABE9,earnings,100,50,1/29/2020
A6FE1C,unit-acquisition-acquirer,100,49,1/29/2020
A7102F,business-contract,100,69,1/29/2020
A7102F,business-contract,100,69,1/29/2020
A7A0C8,orphan-drug-designation,100,76,1/29/2020
AA7FE0,partnership,100,61,1/29/2020
AADE0B,dividend-up,100,81,1/29/2020
AE0CCE,executive-appointment,100,54,1/29/2020
AED6CF,conference-call,100,50,1/29/2020
B08954,earnings,100,50,1/29/2020
B1FC3B,executive-appointment,100,54,1/29/2020
B1FC3B,acquisition-acquirer,100,49,1/29/2020
B1FC3B,acquisition-acquirer,100,49,1/29/2020
B1FC3B,acquisition-acquirer,100,49,1/29/2020
B1FC3B,acquisition-acquirer,100,49,1/29/2020
B1FC3B,acquisition-acquirer,100,49,1/29/2020
B303A6,legal-issues-defendant,100,22,1/29/2020
B6082A,earnings,100,50,1/29/2020
B8F71F,executive-appointment,100,54,1/29/2020
BB88B6,earnings,100,50,1/29/2020
BBAE2A,dividend-up,100,60,1/29/2020
BCC55F,conference-call,100,50,1/29/2020
BD8517,earnings,100,50,1/29/2020
BDD12C,award,100,58,1/29/2020
C2E120,earnings,100,50,1/29/2020
C4A912,conference-call,100,50,1/29/2020
C66B44,earnings,100,50,1/29/2020
C7AE14,conference-participant,100,50,1/29/2020
C8923A,public-offering,100,43,1/29/2020
C8A248,earnings,100,50,1/29/2020
C951A2,earnings,100,50,1/29/2020
C951A2,earnings,100,50,1/29/2020
C951A2,earnings,100,50,1/29/2020
C951A2,earnings,100,50,1/29/2020
C951A2,earnings,100,50,1/29/2020
C951A2,earnings,100,50,1/29/2020
C99CC8,partnership,100,61,1/29/2020
C9B932,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
C9F39B,earnings,100,50,1/29/2020
CA1620,business-contract,100,69,1/29/2020
CA99D7,conference-call,100,50,1/29/2020
CA99D7,conference-call,100,50,1/29/2020
CBA33B,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CD4DA8,earnings,100,50,1/29/2020
CDEDFE,buybacks,100,74,1/29/2020
CE1002,earnings,100,50,1/29/2020
CE1002,earnings,100,50,1/29/2020
CE1002,earnings,100,50,1/29/2020
CE1002,earnings,100,50,1/29/2020
CE1002,earnings,100,50,1/29/2020
CE1002,acquisition-acquirer,100,49,1/29/2020
CE1002,acquisition-acquirer,100,49,1/29/2020
CE1002,acquisition-acquirer,100,49,1/29/2020
CFF97C,product-release,100,64,1/29/2020
CFF97C,dividend-up,100,67,1/29/2020
D06755,earnings,100,50,1/29/2020
D0909F,earnings,100,50,1/29/2020
D33D8C,dividend,100,50,1/29/2020
D437C3,note-sale,100,52,1/29/2020
D48275,earnings,100,50,1/29/2020
D501DC,earnings,100,50,1/29/2020
D54E62,dividend-up,100,81,1/29/2020
D57D99,award,100,58,1/29/2020
D58A11,earnings,100,50,1/29/2020
D58A11,earnings,100,50,1/29/2020
D58A11,earnings,100,50,1/29/2020
D5A350,earnings,100,50,1/29/2020
D5AF19,dividend,100,50,1/29/2020
D721C6,earnings-up,100,68,1/29/2020
D721C6,earnings-up,100,68,1/29/2020
D9164D,earnings,100,50,1/29/2020
DA90E1,earnings,100,50,1/29/2020
DCD97F,earnings,100,50,1/29/2020
DD0F15,legal-issues-defendant,100,22,1/29/2020
DD0F15,legal-issues-defendant,100,22,1/29/2020
DD3BB1,earnings,100,50,1/29/2020
DEF058,earnings,100,50,1/29/2020
DF01B1,conference-call,100,50,1/29/2020
E00373,earnings,100,50,1/29/2020
E0339F,earnings,100,50,1/29/2020
E0339F,earnings,100,50,1/29/2020
E0339F,earnings,100,50,1/29/2020
E0339F,earnings,100,50,1/29/2020
E6D89E,earnings,100,50,1/29/2020
E6D89E,earnings,100,50,1/29/2020
E6D89E,earnings,100,50,1/29/2020
E6D89E,earnings,100,50,1/29/2020
E70531,dividend,100,50,1/29/2020
E74B55,conference-call,100,50,1/29/2020
E829E8,earnings,100,50,1/29/2020
E866D2,dividend,100,50,1/29/2020
E8A49A,earnings,100,50,1/29/2020
EB5E78,conference-participant,100,50,1/29/2020
ED2EFD,dividend,100,50,1/29/2020
ED9576,earnings,100,50,1/29/2020
EDF5CA,earnings,100,50,1/29/2020
EE1E44,earnings-up,100,68,1/29/2020
EE1E44,earnings-up,100,68,1/29/2020
EE1E44,earnings-up,100,68,1/29/2020
EE1E44,earnings-up,100,68,1/29/2020
EE1E44,earnings-up,100,68,1/29/2020
EE1E44,earnings-up,100,68,1/29/2020
EE74E1,earnings,100,50,1/29/2020
EE74E1,earnings,100,50,1/29/2020
EE74E1,earnings,100,50,1/29/2020
EFD406,conference-call,100,50,1/29/2020
F0B2B5,conference-call,100,50,1/29/2020
F1CD47,earnings,100,50,1/29/2020
F2E253,dividend,100,50,1/29/2020
F3FCC3,earnings-up,100,68,1/29/2020
F40EE2,earnings,100,50,1/29/2020
F40EE2,earnings,100,50,1/29/2020
F50BAB,earnings,100,50,1/29/2020
F51DB0,conference-call,100,50,1/29/2020
F6FA6A,conference-call,100,50,1/29/2020
F7902B,earnings,100,50,1/29/2020
F7902B,earnings,100,50,1/29/2020
F90EE5,conference-organizer,100,57,1/29/2020
F93C8A,conference-call,100,50,1/29/2020
FAE021,partnership,100,61,1/29/2020
FAE021,partnership,100,61,1/29/2020
FAE021,partnership,100,61,1/29/2020
FAE021,business-contract,100,69,1/29/2020
FAE021,partnership,100,61,1/29/2020
FAE021,business-contract,100,69,1/29/2020
FC1736,partnership,100,61,1/29/2020
FD4BBE,earnings,100,50,1/29/2020
FD4E8D,revenues,100,50,1/29/2020
FD4E8D,revenues,100,50,1/29/2020
FD4E8D,revenues,100,50,1/29/2020
FD9A97,earnings,100,50,1/29/2020
FDC7E6,dividend,100,50,1/29/2020
FDC7E6,earnings,100,50,1/29/2020
FEE4B0,dividend,100,50,1/29/2020
FF4BA4,partnership,100,61,1/29/2020
00326E,earnings,100,50,1/30/2020
9397,earnings,100,50,1/30/2020
0142B5,earnings-per-share-positive,100,69,1/30/2020
01478A,earnings,100,50,1/30/2020
0157B1,partnership,100,61,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
0157B1,revenue-up,100,70,1/30/2020
20751,public-offering,100,43,1/30/2020
03542C,earnings-guidance,100,50,1/30/2020
43862,conference-call,100,50,1/30/2020
070B45,earnings,100,50,1/30/2020
07CA6A,earnings,100,50,1/30/2020
07CA6A,earnings,100,50,1/30/2020
95294,executive-appointment,100,54,1/30/2020
0BC853,earnings,100,50,1/30/2020
0BF198,executive-appointment,100,54,1/30/2020
0BF198,executive-appointment,100,54,1/30/2020
0ED415,earnings,100,50,1/30/2020
0F2BC9,business-contract,100,69,1/30/2020
0F91FC,conference-call,100,50,1/30/2020
0FDE97,partnership,100,61,1/30/2020
105D00,dividend,100,50,1/30/2020
10AE08,earnings,100,50,1/30/2020
1151F4,earnings,100,50,1/30/2020
1151F4,earnings,100,50,1/30/2020
1151F4,earnings,100,50,1/30/2020
1151F4,earnings,100,50,1/30/2020
1151F4,earnings,100,50,1/30/2020
1151F4,earnings,100,50,1/30/2020
159AE4,earnings,100,50,1/30/2020
168A5D,executive-appointment,100,54,1/30/2020
1D943E,earnings,100,50,1/30/2020
1DB6A6,earnings,100,50,1/30/2020
1DB6A6,earnings,100,50,1/30/2020
1DB6A6,earnings,100,50,1/30/2020
1DB6A6,earnings,100,50,1/30/2020
1DB6A6,earnings,100,50,1/30/2020
1DB6A6,earnings,100,50,1/30/2020
1DDEDA,earnings,100,50,1/30/2020
1DF15D,earnings,100,50,1/30/2020
1F19C8,acquisition-acquirer,100,49,1/30/2020
1FC422,earnings,100,50,1/30/2020
2093B1,earnings-up,100,68,1/30/2020
2093B1,earnings,100,50,1/30/2020
2093B1,earnings,100,50,1/30/2020
2093B1,earnings,100,50,1/30/2020
219B21,earnings,100,50,1/30/2020
239106,conference-call,100,50,1/30/2020
24CB56,earnings,100,50,1/30/2020
250BEE,earnings,100,50,1/30/2020
250BEE,earnings,100,50,1/30/2020
250BEE,earnings,100,50,1/30/2020
250BEE,earnings,100,50,1/30/2020
250BEE,earnings,100,50,1/30/2020
28DCA8,earnings,100,50,1/30/2020
28DCA8,earnings,100,50,1/30/2020
28DCA8,earnings,100,50,1/30/2020
2A17B1,earnings,100,50,1/30/2020
2A17B1,earnings,100,50,1/30/2020
2A17B1,earnings,100,50,1/30/2020
2A17B1,earnings,100,50,1/30/2020
2BA977,earnings,100,50,1/30/2020
343996,earnings-up,100,68,1/30/2020
